match_id,match_round,league_id,league_name,league_round_name,parent_league_id,parent_league_season,match_time_utc,home_team_id,home_team,home_team_color,away_team_id,away_team,away_team_color,id,event_type,team_id,player_id,player_name,x,y,min,min_added,is_blocked,is_on_target,goal_crossed_y,expected_goals,expected_goals_on_target,shot_type,situation,period,is_own_goal,on_goal_shot_x,on_goal_shot_y,on_goal_shot_zoom_ratio,first_name,last_name,team_color,short_name,blocked_x,blocked_y,goal_crossed_z
3462249,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10192,Young Boys,#000000,8686,Roma,#A71D36,2224603473,Miss,10192,558707,Nicolas Buergy,96.8947368413,35.83000116348267,70,,FALSE,FALSE,38.872619049,0.0646,,Header,FromCorner,SecondHalf,FALSE,0,0.3663435628456001,0.7757634984363826,Nicolas,Buergy,#000000,,,,
3462249,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10192,Young Boys,#000000,8686,Roma,#A71D36,2224606045,Goal,8686,872362,Marash Kumbulla,101.11207041275414,36.74499883651734,73,,FALSE,TRUE,36.97375,0.4813,0.8389,Header,FromCorner,SecondHalf,FALSE,0.21329365079365015,0.2038429396825397,1,Marash,Kumbulla,#A71D36,,,,
3462249,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10192,Young Boys,#000000,8686,Roma,#A71D36,2224612635,AttemptSaved,8686,540307,Lorenzo Pellegrini,81.02087035026886,44.21095327122573,82,,TRUE,TRUE,32.474999999999994,0.061,,RightFoot,FreeKick,SecondHalf,FALSE,1.4034391534391548,0.32275132116402117,1,Lorenzo,Pellegrini,#A71D36,,,,
3462249,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10192,Young Boys,#000000,8686,Roma,#A71D36,2224614611,Miss,10192,613714,Theoson Jordan Siebatcheu,95.73684504877859,32.01750116348266,85,,FALSE,FALSE,40.30142857199999,0.0783,,Header,RegularPlay,SecondHalf,FALSE,-2.220446049250313e-16,0.24048013816001118,0.5998639763681837,Theoson Jordan,Siebatcheu,#000000,,,,
3462249,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10192,Young Boys,#000000,8686,Roma,#A71D36,2224615705,AttemptSaved,10192,694060,Meschack Elia,90.69999694824219,30.340000581741332,86,,FALSE,TRUE,34,0.0577,0.0337,RightFoot,RegularPlay,SecondHalf,FALSE,1,0.4399610114814815,1,Meschack,Elia,#000000,,,,
3462249,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10192,Young Boys,#000000,8686,Roma,#A71D36,2224618309,AttemptSaved,10192,792756,Michel Aebischer,79.89465675826887,22.668026016343568,90,0,FALSE,TRUE,33.8475,0.029,0.013,RightFoot,RegularPlay,SecondHalf,FALSE,1.0403439153439162,0.18345864571428572,1,Michel,Aebischer,#000000,,,,
3462249,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10192,Young Boys,#000000,8686,Roma,#A71D36,2224621917,Miss,10192,694060,Meschack Elia,95.06140203506071,29.463570785767555,90,5,FALSE,FALSE,52.4784713368,0.0496,,Header,RegularPlay,SecondHalf,FALSE,0,0.004864836206497993,0.20456237591862403,Meschack,Elia,#000000,,,,
3462261,1,869814,Europa League Grp. B,Europa League Grp. B Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",1853,Dundalk,#201820,9917,Molde,#0D47A0,2224562855,Miss,1853,307199,John Mountney,76.17815706006556,24.349553075912866,16,,FALSE,FALSE,42.8709375,0.0511,,RightFoot,FreeKick,FirstHalf,FALSE,0,0.040534492053404744,0.4261105435586714,John,Mountney,#201820,,,,
3462261,1,869814,Europa League Grp. B,Europa League Grp. B Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",1853,Dundalk,#201820,9917,Molde,#0D47A0,2224573075,Miss,9917,935622,Marcus Holmgren Pedersen,79.78203711753443,30.135951096535113,32,,FALSE,FALSE,38.200238096999996,0.0235,,RightFoot,FromCorner,FirstHalf,FALSE,0.09220040148309827,0.6772486772486772,0.8169733246419558,Marcus Holmgren,Pedersen,#0D47A0,,,,
3462261,1,869814,Europa League Grp. B,Europa League Grp. B Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",1853,Dundalk,#201820,9917,Molde,#0D47A0,2224573863,AttemptSaved,9917,375712,Eirik Hestad,86.13823856975176,32.856249999999996,34,,TRUE,TRUE,35.75375,0.0436,,LeftFoot,RegularPlay,FirstHalf,FALSE,0.5360449735449745,0.32275132116402117,1,Eirik,Hestad,#0D47A0,,,,
3462261,1,869814,Europa League Grp. B,Europa League Grp. B Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",1853,Dundalk,#201820,9917,Molde,#0D47A0,2224574553,Goal,1853,252948,Sean Murray,96.79824708553929,29.631666665,35,,FALSE,TRUE,36.36375,0.2539,0.5582,Header,RegularPlay,FirstHalf,FALSE,0.37466931216931143,0.24800890994708993,1,Sean,Murray,#201820,,,,
3462261,1,869814,Europa League Grp. B,Europa League Grp. B Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",1853,Dundalk,#201820,9917,Molde,#0D47A0,2224579475,Miss,9917,935622,Marcus Holmgren Pedersen,81.24611822406555,28.118810164232446,42,,FALSE,FALSE,42.061562499999994,0.0245,,LeftFoot,FromCorner,FirstHalf,FALSE,0.22009145601261548,0.6772486772486772,0.365692667677304,Marcus Holmgren,Pedersen,#0D47A0,,,,
3462261,1,869814,Europa League Grp. B,Europa League Grp. B Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",1853,Dundalk,#201820,9917,Molde,#0D47A0,2224580481,Miss,9917,935622,Marcus Holmgren Pedersen,81.92184466079999,28.791190475,44,,FALSE,FALSE,40.217380953,0.0254,,LeftFoot,FromCorner,FirstHalf,FALSE,0.16827404660860446,0.6772486772486772,0.5056669564863117,Marcus Holmgren,Pedersen,#0D47A0,,,,
3462261,1,869814,Europa League Grp. B,Europa League Grp. B Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",1853,Dundalk,#201820,9917,Molde,#0D47A0,2224590253,AttemptSaved,9917,245551,Etzaz Hussain,94.28947662727859,30.220000091552734,55,,TRUE,TRUE,35.3725,0.0682,,RightFoot,SetPiece,SecondHalf,FALSE,0.6369047619047613,0.32275132116402117,1,Etzaz,Hussain,#0D47A0,,,,
3462261,1,869814,Europa League Grp. B,Europa League Grp. B Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",1853,Dundalk,#201820,9917,Molde,#0D47A0,2224590279,Miss,9917,120428,Mathis Bolly,87.74853268775178,25.53375,55,,FALSE,FALSE,43.3001273835,0.0369,,RightFoot,SetPiece,SecondHalf,FALSE,0,0.009665968291949259,0.4064460457505519,Mathis,Bolly,#0D47A0,,,,
3462261,1,869814,Europa League Grp. B,Europa League Grp. B Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",1853,Dundalk,#201820,9917,Molde,#0D47A0,2224590543,Miss,9917,462527,Stian Gregersen,96.1228040718214,35.98249883651734,55,,FALSE,FALSE,35.448750000000004,0.0923,,LeftFoot,SetPiece,SecondHalf,FALSE,0.7532540446982117,0.6772486772486772,0.6437961767321879,Stian,Gregersen,#0D47A0,,,,
3462261,1,869814,Europa League Grp. B,Europa League Grp. B Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",1853,Dundalk,#201820,9917,Molde,#0D47A0,2224595653,Goal,9917,245551,Etzaz Hussain,90.69999694824219,32.01750116348266,62,,FALSE,TRUE,31.4075,0.053,0.2011,LeftFoot,RegularPlay,SecondHalf,FALSE,1.6858465608465611,0.13929267544973545,1,Etzaz,Hussain,#0D47A0,,,,
3462261,1,869814,Europa League Grp. B,Europa League Grp. B Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",1853,Dundalk,#201820,9917,Molde,#0D47A0,2224604177,Goal,9917,237644,Ohi Anthony Omoijuanfo,94,34,72,,FALSE,TRUE,37.355000000000004,0.7884,0.9952,RightFoot,Penalty,SecondHalf,FALSE,0.11243386243386144,0.09682539634920634,1,Ohi Anthony,Omoijuanfo,#0D47A0,,,,
3462261,1,869814,Europa League Grp. B,Europa League Grp. B Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",1853,Dundalk,#201820,9917,Molde,#0D47A0,2224605195,Miss,9917,245551,Etzaz Hussain,79.44417819533112,37.719999908447264,73,,FALSE,FALSE,29.211428570000002,0.0314,,LeftFoot,RegularPlay,SecondHalf,FALSE,2,0.037545534284741805,0.7893794747048395,Etzaz,Hussain,#0D47A0,,,,
3462261,1,869814,Europa League Grp. B,Europa League Grp. B Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",1853,Dundalk,#201820,9917,Molde,#0D47A0,2224608541,Miss,1853,335731,Michael Duffy,74.15096915753443,34.99124941825867,77,,FALSE,FALSE,26.227500000000003,0.0261,,RightFoot,RegularPlay,SecondHalf,FALSE,2,0.5585563610164045,0.48633000964940537,Michael,Duffy,#201820,,,,
3462261,1,869814,Europa League Grp. B,Europa League Grp. B Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",1853,Dundalk,#201820,9917,Molde,#0D47A0,2224612427,Miss,9917,237644,Ohi Anthony Omoijuanfo,95.06140203506071,35.98249883651734,82,,FALSE,FALSE,34.07625,0.1124,,RightFoot,RegularPlay,SecondHalf,FALSE,0.992623262986668,0.6772486772486772,0.365692667677304,Ohi Anthony,Omoijuanfo,#0D47A0,,,,
3462261,1,869814,Europa League Grp. B,Europa League Grp. B Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",1853,Dundalk,#201820,9917,Molde,#0D47A0,2224620271,AttemptSaved,1853,307199,John Mountney,80.11990463206556,20.4259872642,90,3,TRUE,TRUE,34.22875,0.0207,,RightFoot,FromCorner,SecondHalf,FALSE,0.9394841269841275,0.32275132116402117,1,John,Mountney,#201820,,,,
3462261,1,869814,Europa League Grp. B,Europa League Grp. B Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",1853,Dundalk,#201820,9917,Molde,#0D47A0,2224620869,Miss,1853,680030,Daniel Cleary,95.6403479313214,42.003750441074374,90,4,FALSE,FALSE,1.4430331762000002,0.0369,,Header,RegularPlay,SecondHalf,FALSE,2,0.008283456215670983,0.11610418195458924,Daniel,Cleary,#201820,,,,
