"competition_type","competition_name","country","gender","governing_body","first_season","last_season","tier","comp_url","seasons","season_end_year","seasons_urls","fixtures_url","is_completed","filter_out"
"Domestic Leagues - 2nd Tier","Campeonato Brasileiro Série B","BRA","M",NA,"2014","2023","2nd","https://fbref.com/en/comps/38/history/Serie-B-Seasons","2023","2023","https://fbref.com/en/comps/38/Serie-B-Stats","https://fbref.com/en/comps/38/schedule/Serie-B-Scores-and-Fixtures","FALSE","N"
"Domestic Leagues - 2nd Tier","Campeonato Brasileiro Série B","BRA","M",NA,"2014","2023","2nd","https://fbref.com/en/comps/38/history/Serie-B-Seasons","2022","2022","https://fbref.com/en/comps/38/2022/2022-Serie-B-Stats","https://fbref.com/en/comps/38/2022/schedule/2022-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Campeonato Brasileiro Série B","BRA","M",NA,"2014","2023","2nd","https://fbref.com/en/comps/38/history/Serie-B-Seasons","2021","2021","https://fbref.com/en/comps/38/2021/2021-Serie-B-Stats","https://fbref.com/en/comps/38/2021/schedule/2021-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Campeonato Brasileiro Série B","BRA","M",NA,"2014","2023","2nd","https://fbref.com/en/comps/38/history/Serie-B-Seasons","2020","2020","https://fbref.com/en/comps/38/2020/2020-Serie-B-Stats","https://fbref.com/en/comps/38/2020/schedule/2020-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Campeonato Brasileiro Série B","BRA","M",NA,"2014","2023","2nd","https://fbref.com/en/comps/38/history/Serie-B-Seasons","2019","2019","https://fbref.com/en/comps/38/2019/2019-Serie-B-Stats","https://fbref.com/en/comps/38/2019/schedule/2019-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Campeonato Brasileiro Série B","BRA","M",NA,"2014","2023","2nd","https://fbref.com/en/comps/38/history/Serie-B-Seasons","2018","2018","https://fbref.com/en/comps/38/2018/2018-Serie-B-Stats","https://fbref.com/en/comps/38/2018/schedule/2018-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Campeonato Brasileiro Série B","BRA","M",NA,"2014","2023","2nd","https://fbref.com/en/comps/38/history/Serie-B-Seasons","2017","2017","https://fbref.com/en/comps/38/2017/2017-Serie-B-Stats","https://fbref.com/en/comps/38/2017/schedule/2017-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Campeonato Brasileiro Série B","BRA","M",NA,"2014","2023","2nd","https://fbref.com/en/comps/38/history/Serie-B-Seasons","2016","2016","https://fbref.com/en/comps/38/2016/2016-Serie-B-Stats","https://fbref.com/en/comps/38/2016/schedule/2016-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Campeonato Brasileiro Série B","BRA","M",NA,"2014","2023","2nd","https://fbref.com/en/comps/38/history/Serie-B-Seasons","2015","2015","https://fbref.com/en/comps/38/2015/2015-Serie-B-Stats","https://fbref.com/en/comps/38/2015/schedule/2015-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Campeonato Brasileiro Série B","BRA","M",NA,"2014","2023","2nd","https://fbref.com/en/comps/38/history/Serie-B-Seasons","2014","2014","https://fbref.com/en/comps/38/2014/2014-Serie-B-Stats","https://fbref.com/en/comps/38/2014/schedule/2014-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","EFL Championship","ENG","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/10/history/Championship-Seasons","2022-2023","2023","https://fbref.com/en/comps/10/Championship-Stats","https://fbref.com/en/comps/10/schedule/Championship-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","EFL Championship","ENG","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/10/history/Championship-Seasons","2021-2022","2022","https://fbref.com/en/comps/10/2021-2022/2021-2022-Championship-Stats","https://fbref.com/en/comps/10/2021-2022/schedule/2021-2022-Championship-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","EFL Championship","ENG","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/10/history/Championship-Seasons","2020-2021","2021","https://fbref.com/en/comps/10/2020-2021/2020-2021-Championship-Stats","https://fbref.com/en/comps/10/2020-2021/schedule/2020-2021-Championship-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","EFL Championship","ENG","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/10/history/Championship-Seasons","2019-2020","2020","https://fbref.com/en/comps/10/2019-2020/2019-2020-Championship-Stats","https://fbref.com/en/comps/10/2019-2020/schedule/2019-2020-Championship-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","EFL Championship","ENG","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/10/history/Championship-Seasons","2018-2019","2019","https://fbref.com/en/comps/10/2018-2019/2018-2019-Championship-Stats","https://fbref.com/en/comps/10/2018-2019/schedule/2018-2019-Championship-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","EFL Championship","ENG","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/10/history/Championship-Seasons","2017-2018","2018","https://fbref.com/en/comps/10/2017-2018/2017-2018-Championship-Stats","https://fbref.com/en/comps/10/2017-2018/schedule/2017-2018-Championship-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","EFL Championship","ENG","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/10/history/Championship-Seasons","2016-2017","2017","https://fbref.com/en/comps/10/2016-2017/2016-2017-Championship-Stats","https://fbref.com/en/comps/10/2016-2017/schedule/2016-2017-Championship-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","EFL Championship","ENG","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/10/history/Championship-Seasons","2015-2016","2016","https://fbref.com/en/comps/10/2015-2016/2015-2016-Championship-Stats","https://fbref.com/en/comps/10/2015-2016/schedule/2015-2016-Championship-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","EFL Championship","ENG","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/10/history/Championship-Seasons","2014-2015","2015","https://fbref.com/en/comps/10/2014-2015/2014-2015-Championship-Stats","https://fbref.com/en/comps/10/2014-2015/schedule/2014-2015-Championship-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","EFL Championship","ENG","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/10/history/Championship-Seasons","2013-2014","2014","https://fbref.com/en/comps/10/2013-2014/2013-2014-Championship-Stats","https://fbref.com/en/comps/10/2013-2014/schedule/2013-2014-Championship-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","EFL Championship","ENG","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/10/history/Championship-Seasons","2012-2013","2013","https://fbref.com/en/comps/10/2012-2013/2012-2013-Championship-Stats","https://fbref.com/en/comps/10/2012-2013/schedule/2012-2013-Championship-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","EFL Championship","ENG","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/10/history/Championship-Seasons","2011-2012","2012","https://fbref.com/en/comps/10/2011-2012/2011-2012-Championship-Stats","https://fbref.com/en/comps/10/2011-2012/schedule/2011-2012-Championship-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","EFL Championship","ENG","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/10/history/Championship-Seasons","2010-2011","2011","https://fbref.com/en/comps/10/2010-2011/2010-2011-Championship-Stats","https://fbref.com/en/comps/10/2010-2011/schedule/2010-2011-Championship-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","EFL Championship","ENG","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/10/history/Championship-Seasons","2009-2010","2010","https://fbref.com/en/comps/10/2009-2010/2009-2010-Championship-Stats","https://fbref.com/en/comps/10/2009-2010/schedule/2009-2010-Championship-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","EFL Championship","ENG","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/10/history/Championship-Seasons","2008-2009","2009","https://fbref.com/en/comps/10/2008-2009/2008-2009-Championship-Stats","https://fbref.com/en/comps/10/2008-2009/schedule/2008-2009-Championship-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","EFL Championship","ENG","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/10/history/Championship-Seasons","2007-2008","2008","https://fbref.com/en/comps/10/2007-2008/2007-2008-Championship-Stats","https://fbref.com/en/comps/10/2007-2008/schedule/2007-2008-Championship-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","EFL Championship","ENG","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/10/history/Championship-Seasons","2006-2007","2007","https://fbref.com/en/comps/10/2006-2007/2006-2007-Championship-Stats","https://fbref.com/en/comps/10/2006-2007/schedule/2006-2007-Championship-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","EFL Championship","ENG","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/10/history/Championship-Seasons","2005-2006","2006","https://fbref.com/en/comps/10/2005-2006/2005-2006-Championship-Stats","https://fbref.com/en/comps/10/2005-2006/schedule/2005-2006-Championship-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","EFL Championship","ENG","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/10/history/Championship-Seasons","2004-2005","2005","https://fbref.com/en/comps/10/2004-2005/2004-2005-Championship-Stats","https://fbref.com/en/comps/10/2004-2005/schedule/2004-2005-Championship-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","EFL Championship","ENG","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/10/history/Championship-Seasons","2003-2004","2004","https://fbref.com/en/comps/10/2003-2004/2003-2004-Championship-Stats","https://fbref.com/en/comps/10/2003-2004/schedule/2003-2004-Championship-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","EFL Championship","ENG","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/10/history/Championship-Seasons","2002-2003","2003","https://fbref.com/en/comps/10/2002-2003/2002-2003-Championship-Stats","https://fbref.com/en/comps/10/2002-2003/schedule/2002-2003-Championship-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","EFL Championship","ENG","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/10/history/Championship-Seasons","2001-2002","2002","https://fbref.com/en/comps/10/2001-2002/2001-2002-Championship-Stats","https://fbref.com/en/comps/10/2001-2002/schedule/2001-2002-Championship-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Segunda División","ESP","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/17/history/Segunda-Division-Seasons","2022-2023","2023","https://fbref.com/en/comps/17/Segunda-Division-Stats","https://fbref.com/en/comps/17/schedule/Segunda-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Segunda División","ESP","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/17/history/Segunda-Division-Seasons","2021-2022","2022","https://fbref.com/en/comps/17/2021-2022/2021-2022-Segunda-Division-Stats","https://fbref.com/en/comps/17/2021-2022/schedule/2021-2022-Segunda-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Segunda División","ESP","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/17/history/Segunda-Division-Seasons","2020-2021","2021","https://fbref.com/en/comps/17/2020-2021/2020-2021-Segunda-Division-Stats","https://fbref.com/en/comps/17/2020-2021/schedule/2020-2021-Segunda-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Segunda División","ESP","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/17/history/Segunda-Division-Seasons","2019-2020","2020","https://fbref.com/en/comps/17/2019-2020/2019-2020-Segunda-Division-Stats","https://fbref.com/en/comps/17/2019-2020/schedule/2019-2020-Segunda-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Segunda División","ESP","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/17/history/Segunda-Division-Seasons","2018-2019","2019","https://fbref.com/en/comps/17/2018-2019/2018-2019-Segunda-Division-Stats","https://fbref.com/en/comps/17/2018-2019/schedule/2018-2019-Segunda-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Segunda División","ESP","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/17/history/Segunda-Division-Seasons","2017-2018","2018","https://fbref.com/en/comps/17/2017-2018/2017-2018-Segunda-Division-Stats","https://fbref.com/en/comps/17/2017-2018/schedule/2017-2018-Segunda-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Segunda División","ESP","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/17/history/Segunda-Division-Seasons","2016-2017","2017","https://fbref.com/en/comps/17/2016-2017/2016-2017-Segunda-Division-Stats","https://fbref.com/en/comps/17/2016-2017/schedule/2016-2017-Segunda-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Segunda División","ESP","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/17/history/Segunda-Division-Seasons","2015-2016","2016","https://fbref.com/en/comps/17/2015-2016/2015-2016-Segunda-Division-Stats","https://fbref.com/en/comps/17/2015-2016/schedule/2015-2016-Segunda-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Segunda División","ESP","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/17/history/Segunda-Division-Seasons","2014-2015","2015","https://fbref.com/en/comps/17/2014-2015/2014-2015-Segunda-Division-Stats","https://fbref.com/en/comps/17/2014-2015/schedule/2014-2015-Segunda-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Segunda División","ESP","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/17/history/Segunda-Division-Seasons","2013-2014","2014","https://fbref.com/en/comps/17/2013-2014/2013-2014-Segunda-Division-Stats","https://fbref.com/en/comps/17/2013-2014/schedule/2013-2014-Segunda-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Segunda División","ESP","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/17/history/Segunda-Division-Seasons","2012-2013","2013","https://fbref.com/en/comps/17/2012-2013/2012-2013-Segunda-Division-Stats","https://fbref.com/en/comps/17/2012-2013/schedule/2012-2013-Segunda-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Segunda División","ESP","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/17/history/Segunda-Division-Seasons","2011-2012","2012","https://fbref.com/en/comps/17/2011-2012/2011-2012-Segunda-Division-Stats","https://fbref.com/en/comps/17/2011-2012/schedule/2011-2012-Segunda-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Segunda División","ESP","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/17/history/Segunda-Division-Seasons","2010-2011","2011","https://fbref.com/en/comps/17/2010-2011/2010-2011-Segunda-Division-Stats","https://fbref.com/en/comps/17/2010-2011/schedule/2010-2011-Segunda-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Segunda División","ESP","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/17/history/Segunda-Division-Seasons","2009-2010","2010","https://fbref.com/en/comps/17/2009-2010/2009-2010-Segunda-Division-Stats","https://fbref.com/en/comps/17/2009-2010/schedule/2009-2010-Segunda-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Segunda División","ESP","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/17/history/Segunda-Division-Seasons","2008-2009","2009","https://fbref.com/en/comps/17/2008-2009/2008-2009-Segunda-Division-Stats","https://fbref.com/en/comps/17/2008-2009/schedule/2008-2009-Segunda-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Segunda División","ESP","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/17/history/Segunda-Division-Seasons","2007-2008","2008","https://fbref.com/en/comps/17/2007-2008/2007-2008-Segunda-Division-Stats","https://fbref.com/en/comps/17/2007-2008/schedule/2007-2008-Segunda-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Segunda División","ESP","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/17/history/Segunda-Division-Seasons","2006-2007","2007","https://fbref.com/en/comps/17/2006-2007/2006-2007-Segunda-Division-Stats","https://fbref.com/en/comps/17/2006-2007/schedule/2006-2007-Segunda-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Segunda División","ESP","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/17/history/Segunda-Division-Seasons","2005-2006","2006","https://fbref.com/en/comps/17/2005-2006/2005-2006-Segunda-Division-Stats","https://fbref.com/en/comps/17/2005-2006/schedule/2005-2006-Segunda-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Segunda División","ESP","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/17/history/Segunda-Division-Seasons","2004-2005","2005","https://fbref.com/en/comps/17/2004-2005/2004-2005-Segunda-Division-Stats","https://fbref.com/en/comps/17/2004-2005/schedule/2004-2005-Segunda-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Segunda División","ESP","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/17/history/Segunda-Division-Seasons","2003-2004","2004","https://fbref.com/en/comps/17/2003-2004/2003-2004-Segunda-Division-Stats","https://fbref.com/en/comps/17/2003-2004/schedule/2003-2004-Segunda-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Segunda División","ESP","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/17/history/Segunda-Division-Seasons","2002-2003","2003","https://fbref.com/en/comps/17/2002-2003/2002-2003-Segunda-Division-Stats","https://fbref.com/en/comps/17/2002-2003/schedule/2002-2003-Segunda-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Segunda División","ESP","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/17/history/Segunda-Division-Seasons","2001-2002","2002","https://fbref.com/en/comps/17/2001-2002/2001-2002-Segunda-Division-Stats","https://fbref.com/en/comps/17/2001-2002/schedule/2001-2002-Segunda-Division-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Ligue 2","FRA","M",NA,"2009-2010","2023-2024","2nd","https://fbref.com/en/comps/60/history/Ligue-2-Seasons","2023-2024","2024","https://fbref.com/en/comps/60/Ligue-2-Stats","https://fbref.com/en/comps/60/schedule/Ligue-2-Scores-and-Fixtures","FALSE","N"
"Domestic Leagues - 2nd Tier","Ligue 2","FRA","M",NA,"2009-2010","2023-2024","2nd","https://fbref.com/en/comps/60/history/Ligue-2-Seasons","2022-2023","2023","https://fbref.com/en/comps/60/2022-2023/2022-2023-Ligue-2-Stats","https://fbref.com/en/comps/60/2022-2023/schedule/2022-2023-Ligue-2-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Ligue 2","FRA","M",NA,"2009-2010","2023-2024","2nd","https://fbref.com/en/comps/60/history/Ligue-2-Seasons","2021-2022","2022","https://fbref.com/en/comps/60/2021-2022/2021-2022-Ligue-2-Stats","https://fbref.com/en/comps/60/2021-2022/schedule/2021-2022-Ligue-2-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Ligue 2","FRA","M",NA,"2009-2010","2023-2024","2nd","https://fbref.com/en/comps/60/history/Ligue-2-Seasons","2020-2021","2021","https://fbref.com/en/comps/60/2020-2021/2020-2021-Ligue-2-Stats","https://fbref.com/en/comps/60/2020-2021/schedule/2020-2021-Ligue-2-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Ligue 2","FRA","M",NA,"2009-2010","2023-2024","2nd","https://fbref.com/en/comps/60/history/Ligue-2-Seasons","2019-2020","2020","https://fbref.com/en/comps/60/2019-2020/2019-2020-Ligue-2-Stats","https://fbref.com/en/comps/60/2019-2020/schedule/2019-2020-Ligue-2-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Ligue 2","FRA","M",NA,"2009-2010","2023-2024","2nd","https://fbref.com/en/comps/60/history/Ligue-2-Seasons","2018-2019","2019","https://fbref.com/en/comps/60/2018-2019/2018-2019-Ligue-2-Stats","https://fbref.com/en/comps/60/2018-2019/schedule/2018-2019-Ligue-2-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Ligue 2","FRA","M",NA,"2009-2010","2023-2024","2nd","https://fbref.com/en/comps/60/history/Ligue-2-Seasons","2017-2018","2018","https://fbref.com/en/comps/60/2017-2018/2017-2018-Ligue-2-Stats","https://fbref.com/en/comps/60/2017-2018/schedule/2017-2018-Ligue-2-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Ligue 2","FRA","M",NA,"2009-2010","2023-2024","2nd","https://fbref.com/en/comps/60/history/Ligue-2-Seasons","2016-2017","2017","https://fbref.com/en/comps/60/2016-2017/2016-2017-Ligue-2-Stats","https://fbref.com/en/comps/60/2016-2017/schedule/2016-2017-Ligue-2-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Ligue 2","FRA","M",NA,"2009-2010","2023-2024","2nd","https://fbref.com/en/comps/60/history/Ligue-2-Seasons","2015-2016","2016","https://fbref.com/en/comps/60/2015-2016/2015-2016-Ligue-2-Stats","https://fbref.com/en/comps/60/2015-2016/schedule/2015-2016-Ligue-2-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Ligue 2","FRA","M",NA,"2009-2010","2023-2024","2nd","https://fbref.com/en/comps/60/history/Ligue-2-Seasons","2014-2015","2015","https://fbref.com/en/comps/60/2014-2015/2014-2015-Ligue-2-Stats","https://fbref.com/en/comps/60/2014-2015/schedule/2014-2015-Ligue-2-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Ligue 2","FRA","M",NA,"2009-2010","2023-2024","2nd","https://fbref.com/en/comps/60/history/Ligue-2-Seasons","2013-2014","2014","https://fbref.com/en/comps/60/2013-2014/2013-2014-Ligue-2-Stats","https://fbref.com/en/comps/60/2013-2014/schedule/2013-2014-Ligue-2-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Ligue 2","FRA","M",NA,"2009-2010","2023-2024","2nd","https://fbref.com/en/comps/60/history/Ligue-2-Seasons","2012-2013","2013","https://fbref.com/en/comps/60/2012-2013/2012-2013-Ligue-2-Stats","https://fbref.com/en/comps/60/2012-2013/schedule/2012-2013-Ligue-2-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Ligue 2","FRA","M",NA,"2009-2010","2023-2024","2nd","https://fbref.com/en/comps/60/history/Ligue-2-Seasons","2011-2012","2012","https://fbref.com/en/comps/60/2011-2012/2011-2012-Ligue-2-Stats","https://fbref.com/en/comps/60/2011-2012/schedule/2011-2012-Ligue-2-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Ligue 2","FRA","M",NA,"2009-2010","2023-2024","2nd","https://fbref.com/en/comps/60/history/Ligue-2-Seasons","2010-2011","2011","https://fbref.com/en/comps/60/2010-2011/2010-2011-Ligue-2-Stats","https://fbref.com/en/comps/60/2010-2011/schedule/2010-2011-Ligue-2-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Ligue 2","FRA","M",NA,"2009-2010","2023-2024","2nd","https://fbref.com/en/comps/60/history/Ligue-2-Seasons","2009-2010","2010","https://fbref.com/en/comps/60/2009-2010/2009-2010-Ligue-2-Stats","https://fbref.com/en/comps/60/2009-2010/schedule/2009-2010-Ligue-2-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","2. Fußball-Bundesliga","GER","M",NA,"2003-2004","2023-2024","2nd","https://fbref.com/en/comps/33/history/2-Bundesliga-Seasons","2023-2024","2024","https://fbref.com/en/comps/33/2-Bundesliga-Stats","https://fbref.com/en/comps/33/schedule/2-Bundesliga-Scores-and-Fixtures","FALSE","N"
"Domestic Leagues - 2nd Tier","2. Fußball-Bundesliga","GER","M",NA,"2003-2004","2023-2024","2nd","https://fbref.com/en/comps/33/history/2-Bundesliga-Seasons","2022-2023","2023","https://fbref.com/en/comps/33/2022-2023/2022-2023-2-Bundesliga-Stats","https://fbref.com/en/comps/33/2022-2023/schedule/2022-2023-2-Bundesliga-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","2. Fußball-Bundesliga","GER","M",NA,"2003-2004","2023-2024","2nd","https://fbref.com/en/comps/33/history/2-Bundesliga-Seasons","2021-2022","2022","https://fbref.com/en/comps/33/2021-2022/2021-2022-2-Bundesliga-Stats","https://fbref.com/en/comps/33/2021-2022/schedule/2021-2022-2-Bundesliga-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","2. Fußball-Bundesliga","GER","M",NA,"2003-2004","2023-2024","2nd","https://fbref.com/en/comps/33/history/2-Bundesliga-Seasons","2020-2021","2021","https://fbref.com/en/comps/33/2020-2021/2020-2021-2-Bundesliga-Stats","https://fbref.com/en/comps/33/2020-2021/schedule/2020-2021-2-Bundesliga-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","2. Fußball-Bundesliga","GER","M",NA,"2003-2004","2023-2024","2nd","https://fbref.com/en/comps/33/history/2-Bundesliga-Seasons","2019-2020","2020","https://fbref.com/en/comps/33/2019-2020/2019-2020-2-Bundesliga-Stats","https://fbref.com/en/comps/33/2019-2020/schedule/2019-2020-2-Bundesliga-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","2. Fußball-Bundesliga","GER","M",NA,"2003-2004","2023-2024","2nd","https://fbref.com/en/comps/33/history/2-Bundesliga-Seasons","2018-2019","2019","https://fbref.com/en/comps/33/2018-2019/2018-2019-2-Bundesliga-Stats","https://fbref.com/en/comps/33/2018-2019/schedule/2018-2019-2-Bundesliga-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","2. Fußball-Bundesliga","GER","M",NA,"2003-2004","2023-2024","2nd","https://fbref.com/en/comps/33/history/2-Bundesliga-Seasons","2017-2018","2018","https://fbref.com/en/comps/33/2017-2018/2017-2018-2-Bundesliga-Stats","https://fbref.com/en/comps/33/2017-2018/schedule/2017-2018-2-Bundesliga-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","2. Fußball-Bundesliga","GER","M",NA,"2003-2004","2023-2024","2nd","https://fbref.com/en/comps/33/history/2-Bundesliga-Seasons","2016-2017","2017","https://fbref.com/en/comps/33/2016-2017/2016-2017-2-Bundesliga-Stats","https://fbref.com/en/comps/33/2016-2017/schedule/2016-2017-2-Bundesliga-Scores-and-Fixtures","TRUE","N"
