"Player","Born","Url","player_dob","player_url"
"Silas Katompa",1998,"https://fbref.com/en/players/de4cac2d/Silas-Katompa",NA,NA
"Silvère Ganvoula M'Boussy",1996,"https://fbref.com/en/players/6c731625/Silvere-Ganvoula-MBoussy",NA,NA
"Simeon Nwankwo",1992,"https://fbref.com/en/players/80dbbd10/Simeon-Nwankwo",NA,NA
"Simon Kjær",1989,"https://fbref.com/en/players/8b8a56ce/Simon-Kjaer",NA,NA
"Šimon Štefanec",1998,"https://fbref.com/en/players/dff4a9fc/Simon-Stefanec",NA,NA
"Simone Ianesi",2002,"https://fbref.com/en/players/4f9fe4f8/Simone-Ianesi",NA,NA
"Sinaly Diomande",2001,"https://fbref.com/en/players/6de23ab0/Sinaly-Diomande",NA,NA
"Sinan Gümüş",1994,"https://fbref.com/en/players/ac1f056e/Sinan-Gumus",NA,NA
"Slobodan Medojević",1990,"https://fbref.com/en/players/2e64bb49/Slobodan-Medojevic",NA,NA
"Son Heung-min",1992,"https://fbref.com/en/players/92e7e919/Son-Heung-min",NA,NA
"Stanley N'Soki",1999,"https://fbref.com/en/players/61590953/Stanley-NSoki",NA,NA
"Steeve-Mike Ebongue",2001,"https://fbref.com/en/players/9d5ab351/Steeve-Mike-Ebongue",NA,NA
"Stefan Drljača",1999,"https://fbref.com/en/players/1f964b1b/Stefan-Drljaca",NA,NA
"Stefan Mitrović",1990,"https://fbref.com/en/players/e6777e6b/Stefan-Mitrovic",NA,NA
"Stefan Savić",1991,"https://fbref.com/en/players/f6ac68c1/Stefan-Savic",NA,NA
"Stefan Simić",1995,"https://fbref.com/en/players/b5365398/Stefan-Simic",NA,NA
"Stephan Fürstner",1987,"https://fbref.com/en/players/18c2e247/Stephan-Furstner",NA,NA
"Stevan Jovetić",1989,"https://fbref.com/en/players/f36c432f/Stevan-Jovetic",NA,NA
"Strahinja Pavlović",2001,"https://fbref.com/en/players/25146df0/Strahinja-Pavlovic",NA,NA
"Strahinja Tanasijević",1997,"https://fbref.com/en/players/618ab91f/Strahinja-Tanasijevic",NA,NA
"Suk Hyun-jun",1991,"https://fbref.com/en/players/7ffaf233/Suk-Hyun-jun",NA,NA
"Szymon Czyż",2001,"https://fbref.com/en/players/4c14af32/Szymon-Czyz",NA,NA
"Szymon Żurkowski",1997,"https://fbref.com/en/players/4e1d5e59/Szymon-Zurkowski",NA,NA
"Tanguy Ndombele",1996,"https://fbref.com/en/players/5cdddffa/Tanguy-Ndombele",NA,NA
"Théo Pionnier",2002,"https://fbref.com/en/players/857c7688/Theo-Pionnier",NA,NA
"Théodore Efouba",1997,"https://fbref.com/en/players/96245685/Theodore-Efouba",NA,NA
"Thiago Alcántara",1991,"https://fbref.com/en/players/77e84962/Thiago-Alcantara",NA,NA
"Thomas Mcgill",2000,"https://fbref.com/en/players/4eb2d015/Thomas-Mcgill",NA,NA
"Tim Iroegbunam",NA,"https://fbref.com/en/players/84c5ceea/Tim-Iroegbunam",NA,NA
"Timothé Rupil",2003,"https://fbref.com/en/players/856cc666/Timothe-Rupil",NA,NA
"Timothee Pembele",2002,"https://fbref.com/en/players/f8ce97ca/Timothee-Pembele",NA,NA
"Toma Bašić",1996,"https://fbref.com/en/players/80556f08/Toma-Basic",NA,NA
"Tomáš Hubočan",1985,"https://fbref.com/en/players/97b87472/Tomas-Hubocan",NA,NA
"Tomáš Ostrák",2000,"https://fbref.com/en/players/3ba95f20/Tomas-Ostrak",NA,NA
"Tomás Pina Isla",1987,"https://fbref.com/en/players/e54bd0a2/Tomas-Pina-Isla",NA,NA
"Tomáš Souček",1995,"https://fbref.com/en/players/6613c819/Tomas-Soucek",NA,NA
"Tomáš Vaclík",1989,"https://fbref.com/en/players/7b456af7/Tomas-Vaclik",NA,NA
"Toni Fuidias",2001,"https://fbref.com/en/players/33d2c795/Toni-Fuidias",NA,NA
"Toño",1989,"https://fbref.com/en/players/d4ef9ac5/Tono",NA,NA
"Toño Ramírez",1986,"https://fbref.com/en/players/dc4511f3/Tono-Ramirez",NA,NA
"Trézéguet",1994,"https://fbref.com/en/players/3ae14ed1/Trezeguet",NA,NA
"Tudor Băluță",1999,"https://fbref.com/en/players/ed33f42d/Tudor-Baluta",NA,NA
"Unai Arietaleanizbeaskoa",1999,"https://fbref.com/en/players/74d9a90b/Unai-Arietaleanizbeaskoa",NA,NA
"Unai Vencedor Paris",2000,"https://fbref.com/en/players/4112ace5/Unai-Vencedor-Paris",NA,NA
"Uroš Račić",1998,"https://fbref.com/en/players/faed84db/Uros-Racic",NA,NA
"Vagner Gonçalves",1996,"https://fbref.com/en/players/743fd71f/Vagner-Goncalves",NA,NA
"Vahid Selimović",1997,"https://fbref.com/en/players/6aeb647a/Vahid-Selimovic",NA,NA
"Vasco Oliveira",2000,"https://fbref.com/en/players/a9ca50f5/Vasco-Oliveira",NA,NA
"Vassilis Lambropoulos",1990,"https://fbref.com/en/players/591477c9/Vassilis-Lambropoulos",NA,NA
"Vedad Ibišević",1984,"https://fbref.com/en/players/c3fd9887/Vedad-Ibisevic",NA,NA
"Victor Perea",2000,"https://fbref.com/en/players/b7de5bad/Victor-Perea",NA,NA
"Vitalie Damașcan",1999,"https://fbref.com/en/players/54e0c0cc/Vitalie-Damascan",NA,NA
"Vitja Valenčič",1999,"https://fbref.com/en/players/faa81ba6/Vitja-Valencic",NA,NA
"Vlad Chiricheș",1989,"https://fbref.com/en/players/c316607a/Vlad-Chiriches",NA,NA
"Vladimir Golemić",1991,"https://fbref.com/en/players/1db295e5/Vladimir-Golemic",NA,NA
"Vontae Daley Campbell",2001,"https://fbref.com/en/players/192d4c3d/Vontae-Daley-Campbell",NA,NA
"Vukašin Jovanović",1996,"https://fbref.com/en/players/0eb03d5b/Vukasin-Jovanovic",NA,NA
"Waniss Taibi",2002,"https://fbref.com/en/players/95192fe4/Waniss-Taibi",NA,NA
"Wesley Moraes",1996,"https://fbref.com/en/players/bfae110f/Wesley-Moraes",NA,NA
"Will Ferry",2001,"https://fbref.com/en/players/f4765c97/Will-Ferry",NA,NA
"William",1999,"https://fbref.com/en/players/09bc547d/William",NA,NA
"Wojciech Szczęsny",1990,"https://fbref.com/en/players/01b8a2b2/Wojciech-Szczesny",NA,NA
"Wu Lei",1991,"https://fbref.com/en/players/e3fabb0a/Wu-Lei",NA,NA
"Wuilker Faríñez",1998,"https://fbref.com/en/players/2c127b6f/Wuilker-Farinez",NA,NA
"Xesc Regis",1996,"https://fbref.com/en/players/4b32b2be/Xesc-Regis",NA,NA
"Yanis Lhery",2003,"https://fbref.com/en/players/cc972842/Yanis-Lhery",NA,NA
"Yann Kembo Diantela",2002,"https://fbref.com/en/players/139cdcf9/Yann-Kembo-Diantela",NA,NA
"Yassin Fortune",1999,"https://fbref.com/en/players/ddcc9e22/Yassin-Fortune",NA,NA
"Yassine Bounou",1991,"https://fbref.com/en/players/f6798fc3/Yassine-Bounou",NA,NA
"Yeni Ngbakoto",1992,"https://fbref.com/en/players/813aae2f/Yeni-Ngbakoto",NA,NA
"Yıldırım Mert Çetin",1997,"https://fbref.com/en/players/c730da00/Yildirim-Mert-Cetin",NA,NA
"Yoel",1988,"https://fbref.com/en/players/61bb7498/Yoel",NA,NA
"Yoel Ramírez",2002,"https://fbref.com/en/players/bcd2dac9/Yoel-Ramirez",NA,NA
"Yoshinori Mutō",1992,"https://fbref.com/en/players/5343eb4e/Yoshinori-Muto",NA,NA
"Youcef Attal",1996,"https://fbref.com/en/players/6a827d8e/Youcef-Attal",NA,NA
"Yun Il-lok",1992,"https://fbref.com/en/players/23bf644d/Yun-Il-lok",NA,NA
"Yunus Mallı",1992,"https://fbref.com/en/players/f3722c97/Yunus-Malli",NA,NA
"Yusuf Demir",2003,"https://fbref.com/en/players/fa265f6d/Yusuf-Demir",NA,NA
"Yusuf Yazıcı",1997,"https://fbref.com/en/players/f5c8b425/Yusuf-Yazici",NA,NA
"Yvann Macon",1998,"https://fbref.com/en/players/0bb6e193/Yvann-Macon",NA,NA
"Zdravko Kuzmanović",1987,"https://fbref.com/en/players/6df0dc74/Zdravko-Kuzmanovic",NA,NA
"Zeki Çelik",1997,"https://fbref.com/en/players/31a62dc7/Zeki-Celik",NA,NA
"Zhang Yuning",1997,"https://fbref.com/en/players/9ef04882/Zhang-Yuning",NA,NA
"Zlatan Ibrahimović",1981,"https://fbref.com/en/players/4cde5509/Zlatan-Ibrahimovic",NA,NA
"Zlatko Junuzović",1987,"https://fbref.com/en/players/dba67bc4/Zlatko-Junuzovic",NA,NA
