"Player","Born","Url","player_dob","player_url","player_position"
"Ayo Akinola","2000","https://fbref.com/en/players/214d2406/Ayo-Akinola",2000-01-20,"https://www.transfermarkt.com/ayo-akinola/profil/spieler/370979","Centre-Forward"
"Azaad Liadi","1998","https://fbref.com/en/players/ba702426/Azaad-Liadi",1998-05-14,"https://www.transfermarkt.com/azaad-liadi/profil/spieler/744402","Left Winger"
"Aziel Jackson","2001","https://fbref.com/en/players/9862259f/Aziel-Jackson",2001-10-25,"https://www.transfermarkt.com/aziel-jackson/profil/spieler/889193","Attacking Midfield"
"Ballou Tabla","1999","https://fbref.com/en/players/018bd079/Ballou-Tabla",1999-03-31,"https://www.transfermarkt.com/ballou-tabla/profil/spieler/408886","Left Winger"
"Bastian Schweinsteiger","1984","https://fbref.com/en/players/ccc22fea/Bastian-Schweinsteiger",1984-08-01,"https://www.transfermarkt.com/bastian-schweinsteiger/profil/spieler/2514","Central Midfield"
"Beckham Sunderland","2003","https://fbref.com/en/players/cdfabf63/Beckham-Sunderland",2003-06-30,"https://www.transfermarkt.com/beckham-sunderland/profil/spieler/824176","Goalkeeper"
"Ben Bender","2001","https://fbref.com/en/players/bc307884/Ben-Bender",2001-03-07,"https://www.transfermarkt.com/ben-bender/profil/spieler/972143","Left Midfield"
"Ben Lundgaard","1995","https://fbref.com/en/players/35392992/Ben-Lundgaard",1995-09-02,"https://www.transfermarkt.com/ben-lundgaard/profil/spieler/562559","Goalkeeper"
"Ben Mines","2000","https://fbref.com/en/players/a3c6fd0e/Ben-Mines",2000-05-13,"https://www.transfermarkt.com/ben-mines/profil/spieler/455564","Right Winger"
"Ben Reveno","1999","https://fbref.com/en/players/6f0a801a/Ben-Reveno",1999-03-29,"https://www.transfermarkt.com/ben-reveno/profil/spieler/636274","Centre-Back"
"Ben Sweat","1991","https://fbref.com/en/players/6937b1ac/Ben-Sweat",1991-09-04,"https://www.transfermarkt.com/ben-sweat/profil/spieler/268310","Left-Back"
"Benjamin Kikanovic","2000","https://fbref.com/en/players/fe11d61b/Benjamin-Kikanovic",2000-01-06,"https://www.transfermarkt.com/benjamin-kikanovic/profil/spieler/736752","Left Winger"
"Benji Michel","1997","https://fbref.com/en/players/151ca25f/Benji-Michel",1997-10-23,"https://www.transfermarkt.com/benji-michel/profil/spieler/627183","Left Winger"
"Benny Feilhaber","1985","https://fbref.com/en/players/7ed107b1/Benny-Feilhaber",1985-01-19,"https://www.transfermarkt.com/benny-feilhaber/profil/spieler/33118","Central Midfield"
"Bernard Kamungo","2002","https://fbref.com/en/players/186acc62/Bernard-Kamungo",2002-01-01,"https://www.transfermarkt.com/bernard-kamungo/profil/spieler/876809","Right Winger"
"Bill Hamid","1990","https://fbref.com/en/players/012fc030/Bill-Hamid",1990-11-25,"https://www.transfermarkt.com/bill-hamid/profil/spieler/77714","Goalkeeper"
"Bill Tuiloma","1995","https://fbref.com/en/players/bf547c54/Bill-Tuiloma",1995-03-27,"https://www.transfermarkt.com/bill-tuiloma/profil/spieler/172333","Centre-Back"
"Blake Bodily","1998","https://fbref.com/en/players/612a0951/Blake-Bodily",1998-01-13,"https://www.transfermarkt.com/blake-bodily/profil/spieler/381026","Left Winger"
"Blake Smith","1991","https://fbref.com/en/players/6eb77924/Blake-Smith",1991-01-17,"https://www.transfermarkt.com/blake-smith/profil/spieler/255927","Left-Back"
