"comp_name","region","country","season_start_year","squad","player_name","player_position","player_dob","player_nationality","player_market_value_euro","player_url","tm_surname","tm_yob"
"MLS","Americas","United States",2021,"Real Salt Lake City","Justen Glad","Centre-Back",1997-02-28,"United States",1500000,"https://www.transfermarkt.com/justen-glad/profil/spieler/334597","Glad","1997"
"MLS","Americas","United States",2020,"FC Dallas","Justin Che","Right-Back",2003-11-18,"United States",2e+06,"https://www.transfermarkt.com/justin-che/profil/spieler/796429","Che","2003"
"MLS","Americas","United States",2019,"Seattle Sounders FC","Justin Dhillon","Attack",1995-06-06,"United States",2e+05,"https://www.transfermarkt.com/justin-dhillon/profil/spieler/242320","Dhillon","1995"
"MLS","Americas","United States",2021,"Atlanta United FC","Justin Garces","Goalkeeper",2000-08-23,"United States",1e+05,"https://www.transfermarkt.com/justin-garces/profil/spieler/411930","Garces","2000"
"MLS","Americas","United States",2021,"New York City FC","Justin Haak","Central Midfield",2001-09-12,"United States",2e+05,"https://www.transfermarkt.com/justin-haak/profil/spieler/610628","Haak","2001"
"MLS","Americas","United States",2018,"FC Cincinnati","Justin Hoyte","Right-Back",1984-11-20,"Trinidad and Tobago",150000,"https://www.transfermarkt.com/justin-hoyte/profil/spieler/7335","Hoyte","1984"
"MLS","Americas","United States",2021,"Minnesota United FC","Justin McMaster","Right Winger",1999-06-30,"Jamaica",150000,"https://www.transfermarkt.com/justin-mcmaster/profil/spieler/446630","McMaster","1999"
"MLS","Americas","United States",2021,"Real Salt Lake City","Justin Meram","Left Winger",1988-12-04,"Iraq",8e+05,"https://www.transfermarkt.com/justin-meram/profil/spieler/175387","Meram","1988"
"MLS","Americas","United States",2020,"Toronto FC","Justin Morrow","Left-Back",1987-10-04,"United States",4e+05,"https://www.transfermarkt.com/justin-morrow/profil/spieler/145116","Morrow","1987"
"MLS","Americas","United States",2020,"Real Salt Lake City","Justin Portillo","Defensive Midfield",1992-09-09,"United States",3e+05,"https://www.transfermarkt.com/justin-portillo/profil/spieler/318461","Portillo","1992"
"MLS","Americas","United States",2021,"Portland Timbers","Justin Rasmussen","Left-Back",1998-12-15,"United States",150000,"https://www.transfermarkt.com/justin-rasmussen/profil/spieler/636615","Rasmussen","1998"
"MLS","Americas","United States",2021,"New England Revolution","Justin Rennicks","Centre-Forward",1999-03-20,"United States",175000,"https://www.transfermarkt.com/justin-rennicks/profil/spieler/368907","Rennicks","1999"
"MLS","Americas","United States",2021,"Portland Timbers","Justin vom Steeg","Goalkeeper",1997-04-05,"United States",2e+05,"https://www.transfermarkt.com/justin-vom-steeg/profil/spieler/455856","Steeg","1997"
"MLS","Americas","United States",2021,"Chicago Fire FC","Kacper Przybylko","Centre-Forward",1993-03-25,"Poland",3e+06,"https://www.transfermarkt.com/kacper-przybylko/profil/spieler/86030","Przybylko","1993"
"MLS","Americas","United States",2021,"Toronto FC","Kadin Chung","Right-Back",1998-09-05,"Canada",4e+05,"https://www.transfermarkt.com/kadin-chung/profil/spieler/407650","Chung","1998"
"MLS","Americas","United States",2019,"Los Angeles Galaxy","Kai Koreniuk","Left Winger",1998-03-01,"Netherlands",1e+05,"https://www.transfermarkt.com/kai-koreniuk/profil/spieler/315141","Koreniuk","1998"
"MLS","Americas","United States",2021,"FC Cincinnati","Kai Thomas","Centre-Back",2002-11-09,"United States",NA,"https://www.transfermarkt.com/kai-thomas/profil/spieler/794708","Thomas","2002"
"MLS","Americas","United States",2021,"Philadelphia Union","Kai Wagner","Left-Back",1997-02-15,"Germany",3e+06,"https://www.transfermarkt.com/kai-wagner/profil/spieler/357842","Wagner","1997"
"MLS","Americas","United States",2019,"New York Red Bulls","Kaku","Attacking Midfield",1995-01-11,"Paraguay",3200000,"https://www.transfermarkt.com/kaku/profil/spieler/355817","Kaku","1995"
"MLS","Americas","United States",2021,"FC Dallas","Kalil ElMedkhar","Left Winger",1999-08-18,"United States",150000,"https://www.transfermarkt.com/kalil-elmedkhar/profil/spieler/637479","ElMedkhar","1999"
"MLS","Americas","United States",2021,"CF Montréal","Kamal Miller","Centre-Back",1997-05-16,"Canada",2500000,"https://www.transfermarkt.com/kamal-miller/profil/spieler/487504","Miller","1997"
"MLS","Americas","United States",2021,"Charlotte FC","Kamil Józwiak","Left Winger",1998-04-22,"Poland",2500000,"https://www.transfermarkt.com/kamil-jozwiak/profil/spieler/289167","Józwiak","1998"
"MLS","Americas","United States",2020,"FC Cincinnati","Kamohelo Mokotjo","Defensive Midfield",1991-03-11,"South Africa",1200000,"https://www.transfermarkt.com/kamohelo-mokotjo/profil/spieler/108601","Mokotjo","1991"
"MLS","Americas","United States",2020,"Vancouver Whitecaps FC","Kamron Habibullah","Left Winger",2003-10-23,"Canada",NA,"https://www.transfermarkt.com/kamron-habibullah/profil/spieler/718092","Habibullah","2003"
"MLS","Americas","United States",2019,"CF Montréal","Karifa Yao","Centre-Back",2000-09-28,"Canada",1e+05,"https://www.transfermarkt.com/karifa-yao/profil/spieler/677677","Yao","2000"
"MLS","Americas","United States",2021,"Charlotte FC","Karol Swiderski","Centre-Forward",1997-01-23,"Poland",5e+06,"https://www.transfermarkt.com/karol-swiderski/profil/spieler/330126","Swiderski","1997"
"MLS","Americas","United States",2021,"Sporting Kansas City","Kaveh Rad","Centre-Back",2001-06-13,"United States",2e+05,"https://www.transfermarkt.com/kaveh-rad/profil/spieler/576880","Rad","2001"
"MLS","Americas","United States",2021,"Sporting Kansas City","Kayden Pierre","Right-Back",2003-02-16,"United States",5e+05,"https://www.transfermarkt.com/kayden-pierre/profil/spieler/806614","Pierre","2003"
"MLS","Americas","United States",2021,"New York City FC","Keaton Parks","Defensive Midfield",1997-08-06,"United States",4e+06,"https://www.transfermarkt.com/keaton-parks/profil/spieler/451860","Parks","1997"
"MLS","Americas","United States",2018,"Seattle Sounders FC","Kee-hee Kim","Centre-Back",1989-07-13,"Korea, South",750000,"https://www.transfermarkt.com/kee-hee-kim/profil/spieler/180579","Kim","1989"
"MLS","Americas","United States",2021,"Colorado Rapids","Keegan Rosenberry","Right-Back",1993-12-11,"United States",1500000,"https://www.transfermarkt.com/keegan-rosenberry/profil/spieler/268302","Rosenberry","1993"
"MLS","Americas","United States",2021,"CF Montréal","Keesean Ferdinand","Right-Back",2003-08-17,"Canada",1e+05,"https://www.transfermarkt.com/keesean-ferdinand/profil/spieler/718095","Ferdinand","2003"
"MLS","Americas","United States",2021,"CF Montréal","Kei Kamara","Centre-Forward",1984-09-01,"Sierra Leone",150000,"https://www.transfermarkt.com/kei-kamara/profil/spieler/39049","Kamara","1984"
"MLS","Americas","United States",2020,"Austin FC","Kekuta Manneh","Left Winger",1994-12-30,"United States",750000,"https://www.transfermarkt.com/kekuta-manneh/profil/spieler/253053","Manneh","1994"
"MLS","Americas","United States",2021,"Los Angeles FC","Kellyn Acosta","Defensive Midfield",1995-07-24,"United States",3e+06,"https://www.transfermarkt.com/kellyn-acosta/profil/spieler/189895","Acosta","1995"
