"comp_name","region","country","season_start_year","squad","player_name","player_position","player_dob","player_nationality","player_market_value_euro","player_url","tm_surname","tm_yob"
"Championship",NA,"England",2021,"Fulham FC","Aboubakar Kamara","Centre-Forward",1995-03-07,"Mauritania",3500000,"https://www.transfermarkt.com/aboubakar-kamara/profil/spieler/290951","Kamara","1995"
"Liga MX Clausura","Americas","Mexico",2021,"Atlas Guadalajara","Abraham Bass","Defensive Midfield",2001-08-09,"Mexico",NA,"https://www.transfermarkt.com/abraham-bass/profil/spieler/803552","Bass","2001"
"Liga MX Clausura","Americas","Mexico",2017,"Puebla FC","Abraham Carreño","Centre-Forward",1988-01-13,"Mexico",NA,"https://www.transfermarkt.com/abraham-carreno/profil/spieler/100136","Carreño","1988"
"Liga MX Clausura","Americas","Mexico",2021,"Club Tijuana","Abraham Flores","Defence",2002-07-14,"Mexico",NA,"https://www.transfermarkt.com/abraham-flores/profil/spieler/718075","Flores","2002"
"Liga MX Apertura","Americas","Mexico",2019,"Tiburones Rojos de Veracruz","Abraham González","Central Midfield",1985-07-16,"Spain",NA,"https://www.transfermarkt.com/abraham-gonzalez/profil/spieler/65243","González","1985"
"Liga Portugal","Europe","Portugal",2021,"Portimonense SC","Abraham Marcus","Left Winger",2000-01-02,"Nigeria",1200000,"https://www.transfermarkt.com/abraham-marcus/profil/spieler/699632","Marcus","2000"
"Liga MX Clausura","Americas","Mexico",2021,"Deportivo Guadalajara","Abraham Nuño","Goalkeeper",2003-04-19,"Mexico",NA,"https://www.transfermarkt.com/abraham-nuno/profil/spieler/1041454","Nuño","2003"
"Championship",NA,"England",2019,"Charlton Athletic","Abraham Odoh","Left Winger",2000-08-07,"England",NA,"https://www.transfermarkt.com/abraham-odoh/profil/spieler/734937","Odoh","2000"
"Liga MX Clausura","Americas","Mexico",2020,"FC Juárez","Abraham Padilla","Defence",2000-03-11,"Mexico",NA,"https://www.transfermarkt.com/abraham-padilla/profil/spieler/797895","Padilla","2000"
"Liga MX Clausura","Americas","Mexico",2018,"CF Pachuca","Abraham Romero","Goalkeeper",1998-02-18,"Mexico",NA,"https://www.transfermarkt.com/abraham-romero/profil/spieler/400197","Romero","1998"
"Liga MX Clausura","Americas","Mexico",2021,"Deportivo Toluca","Abraham Villegas","Defence",2002-12-17,"Mexico",NA,"https://www.transfermarkt.com/abraham-villegas/profil/spieler/988440","Villegas","2002"
"Liga Portugal","Europe","Portugal",2018,"CD Santa Clara","Accioly","Centre-Back",1981-03-30,"Brazil",NA,"https://www.transfermarkt.com/accioly/profil/spieler/56054","Accioly","1981"
"Eredivisie","Europe","Netherlands",2022,"FC Volendam","Achraf Douiri","Left Winger",1999-11-27,"Netherlands",NA,"https://www.transfermarkt.com/achraf-douiri/profil/spieler/516761","Douiri","1999"
"Eredivisie","Europe","Netherlands",2021,"RKC Waalwijk","Achraf El Bouchataoui","Central Midfield",2000-01-12,"Netherlands",NA,"https://www.transfermarkt.com/achraf-el-bouchataoui/profil/spieler/361122","Bouchataoui","2000"
"Liga Portugal","Europe","Portugal",2021,"Portimonense SC","Achraf Lazaar","Left-Back",1992-01-22,"Morocco",NA,"https://www.transfermarkt.com/achraf-lazaar/profil/spieler/139173","Lazaar","1992"
"Eredivisie","Europe","Netherlands",2021,"Sparta Rotterdam","Achraf Madi","Central Midfield",2002-06-27,"Netherlands",NA,"https://www.transfermarkt.com/achraf-madi/profil/spieler/598037","Madi","2002"
"SÃ©rie A","Americas","Brazil",2018,"Fortaleza Esporte Clube","Adalberto","Centre-Back",1987-11-16,"Brazil",NA,"https://www.transfermarkt.com/adalberto/profil/spieler/56062","Adalberto","1987"
"Liga Portugal","Europe","Portugal",2022,"Boavista FC","Adalberto Peñaranda","Centre-Forward",1997-05-31,"Venezuela",NA,"https://www.transfermarkt.com/adalberto-penaranda/profil/spieler/308801","Peñaranda","1997"
"Championship",NA,"England",2020,"Blackburn Rovers","Adam Armstrong","Centre-Forward",1997-02-10,"England",1.8e+07,"https://www.transfermarkt.com/adam-armstrong/profil/spieler/250426","Armstrong","1997"
"Liga MX Clausura","Americas","Mexico",2021,"Atlético de San Luis","Adam Bareiro","Centre-Forward",1996-07-26,"Paraguay",2300000,"https://www.transfermarkt.com/adam-bareiro/profil/spieler/514120","Bareiro","1996"
"Championship",NA,"England",2020,"Birmingham City","Adam Clayton","Central Midfield",1989-01-14,"England",NA,"https://www.transfermarkt.com/adam-clayton/profil/spieler/73067","Clayton","1989"
"Championship",NA,"England",2018,"Hull City","Adam Curry","Centre-Back",1997-05-21,"England",NA,"https://www.transfermarkt.com/adam-curry/profil/spieler/553494","Curry","1997"
"Championship",NA,"England",2022,"Sheffield United","Adam Davies","Goalkeeper",1992-07-17,"Wales",NA,"https://www.transfermarkt.com/adam-davies/profil/spieler/121254","Davies","1992"
"Liga Portugal","Europe","Portugal",2019,"Desportivo Aves (- 2020)","Adam Dzwigala","Centre-Back",1995-09-25,"Poland",NA,"https://www.transfermarkt.com/adam-dzwigala/profil/spieler/236966","Dzwigala","1995"
"Championship",NA,"England",2019,"Stoke City","Adam Federici","Goalkeeper",1985-01-31,"Australia",NA,"https://www.transfermarkt.com/adam-federici/profil/spieler/4233","Federici","1985"
"Championship",NA,"England",2019,"Leeds United","Adam Forshaw","Central Midfield",1991-10-08,"England",3200000,"https://www.transfermarkt.com/adam-forshaw/profil/spieler/121257","Forshaw","1991"
"Championship",NA,"England",2017,"Barnsley FC","Adam Hammill","Right Winger",1988-01-25,"England",NA,"https://www.transfermarkt.com/adam-hammill/profil/spieler/38091","Hammill","1988"
"Championship",NA,"England",2022,"Norwich City","Adam Idah","Centre-Forward",2001-02-11,"Ireland",2e+06,"https://www.transfermarkt.com/adam-idah/profil/spieler/434223","Idah","2001"
"Championship",NA,"England",2017,"Barnsley FC","Adam Jackson","Centre-Back",1994-05-18,"England",NA,"https://www.transfermarkt.com/adam-jackson/profil/spieler/134419","Jackson","1994"
"Championship",NA,"England",2018,"Swansea City","Adam King","Central Midfield",1995-10-11,"Scotland",NA,"https://www.transfermarkt.com/adam-king/profil/spieler/169566","King","1995"
"Championship",NA,"England",2018,"Bolton Wanderers","Adam Le Fondre","Centre-Forward",1986-12-02,"England",1250000,"https://www.transfermarkt.com/adam-le-fondre/profil/spieler/46106","Fondre","1986"
"Championship",NA,"England",2018,"Wigan Athletic","Adam Long","Centre-Back",2000-11-11,"England",NA,"https://www.transfermarkt.com/adam-long/profil/spieler/547936","Long","2000"
"Eredivisie","Europe","Netherlands",2021,"FC Utrecht","Adam Maher","Defensive Midfield",1993-07-20,"Netherlands",3800000,"https://www.transfermarkt.com/adam-maher/profil/spieler/122421","Maher","1993"
"Championship",NA,"England",2020,"Watford FC","Adam Masina","Left-Back",1994-01-02,"Morocco",4500000,"https://www.transfermarkt.com/adam-masina/profil/spieler/286949","Masina","1994"
"Championship",NA,"England",2019,"Charlton Athletic","Adam Matthews","Right-Back",1992-01-13,"Wales",NA,"https://www.transfermarkt.com/adam-matthews/profil/spieler/108878","Matthews","1992"
"Championship",NA,"England",2017,"Ipswich Town","Adam McDonnell","Central Midfield",1997-05-14,"Ireland",NA,"https://www.transfermarkt.com/adam-mcdonnell/profil/spieler/251822","McDonnell","1997"
"Championship",NA,"England",2021,"Bristol City","Ádám Nagy","Defensive Midfield",1995-06-17,"Hungary",2e+06,"https://www.transfermarkt.com/adam-nagy/profil/spieler/368559","Nagy","1995"
"Championship",NA,"England",2022,"Preston North End","Adam O'Reilly","Central Midfield",2001-05-11,"Ireland",NA,"https://www.transfermarkt.com/adam-oreilly/profil/spieler/552652","O'Reilly","2001"
"Championship",NA,"England",2020,"Watford FC","Adam Parkes","Goalkeeper",1999-11-30,"England",NA,"https://www.transfermarkt.com/adam-parkes/profil/spieler/412596","Parkes","1999"
"Championship",NA,"England",2017,"Norwich City","Adam Phillips","Central Midfield",1998-01-15,"England",NA,"https://www.transfermarkt.com/adam-phillips/profil/spieler/314381","Phillips","1998"
"Championship",NA,"England",2021,"Stoke City","Adam Porter","Central Midfield",2002-04-08,"England",NA,"https://www.transfermarkt.com/adam-porter/profil/spieler/547537","Porter","2002"
"Championship",NA,"England",2022,"West Bromwich Albion","Adam Reach","Left Midfield",1993-02-03,"England",1500000,"https://www.transfermarkt.com/adam-reach/profil/spieler/163530","Reach","1993"
"Championship",NA,"England",2021,"AFC Bournemouth","Adam Smith","Right-Back",1991-04-29,"England",1500000,"https://www.transfermarkt.com/adam-smith/profil/spieler/61841","Smith","1991"
"Championship",NA,"England",2020,"Rotherham United","Adam Thompson","Centre-Back",1992-09-28,"Northern Ireland",NA,"https://www.transfermarkt.com/adam-thompson/profil/spieler/160163","Thompson","1992"
"Championship",NA,"England",2018,"Bristol City","Adam Webster","Centre-Back",1995-01-04,"England",9e+06,"https://www.transfermarkt.com/adam-webster/profil/spieler/212847","Webster","1995"
"Championship",NA,"England",2022,"Blackburn Rovers","Adam Wharton","Central Midfield",2004-06-02,"England",2500000,"https://www.transfermarkt.com/adam-wharton/profil/spieler/744149","Wharton","2004"
"Championship",NA,"England",2020,"Huddersfield Town","Adama Diakhaby","Left Winger",1996-07-05,"France",2500000,"https://www.transfermarkt.com/adama-diakhaby/profil/spieler/453594","Diakhaby","1996"
"Championship",NA,"England",2017,"Hull City","Adama Diomande","Centre-Forward",1990-02-14,"Norway",1500000,"https://www.transfermarkt.com/adama-diomande/profil/spieler/93145","Diomande","1990"
"Championship",NA,"England",2017,"Middlesbrough FC","Adama Traoré","Right Winger",1996-01-25,"Spain",8e+06,"https://www.transfermarkt.com/adama-traore/profil/spieler/204103","Traoré","1996"
"Championship",NA,"England",2022,"Hull City","Adama Traoré","Attacking Midfield",1995-06-28,"Mali",3500000,"https://www.transfermarkt.com/adama-traore/profil/spieler/262608","Traoré","1995"
"Championship",NA,"England",2020,"Birmingham City","Adan George","Centre-Forward",2002-07-30,"England",NA,"https://www.transfermarkt.com/adan-george/profil/spieler/716109","George","2002"
"Championship",NA,"England",2020,"Wycombe Wanderers","Adebayo Akinfenwa","Centre-Forward",1982-05-10,"England",NA,"https://www.transfermarkt.com/adebayo-akinfenwa/profil/spieler/32798","Akinfenwa","1982"
"Championship",NA,"England",2019,"Charlton Athletic","Adedeji Oshilaja","Centre-Back",1993-07-16,"England",NA,"https://www.transfermarkt.com/adedeji-oshilaja/profil/spieler/195679","Oshilaja","1993"
"Liga Portugal","Europe","Portugal",2021,"SL Benfica","Adel Taarabt","Central Midfield",1989-05-24,"Morocco",2500000,"https://www.transfermarkt.com/adel-taarabt/profil/spieler/45287","Taarabt","1989"
"Liga Portugal","Europe","Portugal",2018,"B SAD","Adélcio Varela","Left-Back",1996-04-22,"Portugal",NA,"https://www.transfermarkt.com/adelcio-varela/profil/spieler/385255","Varela","1996"
"SÃ©rie A","Americas","Brazil",2021,"Clube Atlético Mineiro","Ademir","Right Winger",1995-02-16,"Brazil",4500000,"https://www.transfermarkt.com/ademir/profil/spieler/544259","Ademir","1995"
"Championship",NA,"England",2022,"Stoke City","Aden Flint","Centre-Back",1989-07-11,"England",NA,"https://www.transfermarkt.com/aden-flint/profil/spieler/105324","Flint","1989"
"SÃ©rie A","Americas","Brazil",2017,"Sport Club do Recife","Adenílson","Defensive Midfield",1994-06-11,"Brazil",NA,"https://www.transfermarkt.com/adenilson/profil/spieler/468165","Adenílson","1994"
"SÃ©rie A","Americas","Brazil",2021,"Red Bull Bragantino","Aderlan","Right-Back",1990-08-18,"Brazil",1e+06,"https://www.transfermarkt.com/aderlan/profil/spieler/101506","Aderlan","1990"
"Liga Portugal","Europe","Portugal",2022,"Rio Ave FC","Aderllan Santos","Centre-Back",1989-04-09,"Brazil",NA,"https://www.transfermarkt.com/aderllan-santos/profil/spieler/159142","Santos","1989"
"Liga Portugal","Europe","Portugal",2021,"FC Vizela","Adeyemo","Defensive Midfield",2002-05-21,"Nigeria",NA,"https://www.transfermarkt.com/adeyemo/profil/spieler/862079","Adeyemo","2002"
"Liga Portugal","Europe","Portugal",2019,"Desportivo Aves (- 2020)","Adi Mehremic","Centre-Back",1992-04-26,"Bosnia-Herzegovina",NA,"https://www.transfermarkt.com/adi-mehremic/profil/spieler/192897","Mehremic","1992"
"SÃ©rie A","Americas","Brazil",2021,"Avaí Futebol Clube (SC)","Adiel","Centre-Forward",2001-12-13,"Brazil",NA,"https://www.transfermarkt.com/adiel/profil/spieler/886752","Adiel","2001"
"Eredivisie","Europe","Netherlands",2022,"Sparta Rotterdam","Adil Auassar","Centre-Back",1986-10-06,"Netherlands",NA,"https://www.transfermarkt.com/adil-auassar/profil/spieler/56381","Auassar","1986"
"Liga Portugal","Europe","Portugal",2020,"Boavista FC","Adil Rami","Centre-Back",1985-12-27,"France",NA,"https://www.transfermarkt.com/adil-rami/profil/spieler/51118","Rami","1985"
"Liga Portugal","Europe","Portugal",2021,"FC Arouca","Adílio Santos","Left Winger",1993-07-05,"Brazil",NA,"https://www.transfermarkt.com/adilio-santos/profil/spieler/455945","Santos","1993"
"Liga Portugal","Europe","Portugal",2018,"CD Tondela","Adílio Varela","Left Winger",1996-12-30,"Portugal",NA,"https://www.transfermarkt.com/adilio-varela/profil/spieler/379354","Varela","1996"
"SÃ©rie A","Americas","Brazil",2018,"Clube Atlético Mineiro","Adilson","Defensive Midfield",1987-01-16,"Brazil",2750000,"https://www.transfermarkt.com/adilson/profil/spieler/52408","Adilson","1987"
"Liga Portugal","Europe","Portugal",2018,"Desportivo Aves (- 2020)","Adilson Maringá","Goalkeeper",1990-08-22,"Brazil",NA,"https://www.transfermarkt.com/adilson-maringa/profil/spieler/587179","Maringá","1990"
"Championship",NA,"England",2021,"Sheffield United","Adlène Guédioura","Central Midfield",1985-11-12,"Algeria",NA,"https://www.transfermarkt.com/adlene-guedioura/profil/spieler/74768","Guédioura","1985"
"Championship",NA,"England",2021,"Luton Town","Admiral Muskwe","Centre-Forward",1998-08-21,"Zimbabwe",NA,"https://www.transfermarkt.com/admiral-muskwe/profil/spieler/314378","Muskwe","1998"
"Championship",NA,"England",2018,"Swansea City","Adnan Maric","Defensive Midfield",1997-02-17,"Sweden",NA,"https://www.transfermarkt.com/adnan-maric/profil/spieler/256652","Maric","1997"
"Eredivisie","Europe","Netherlands",2021,"Fortuna Sittard","Adnan Ugur","Central Midfield",2001-06-28,"Belgium",NA,"https://www.transfermarkt.com/adnan-ugur/profil/spieler/409515","Ugur","2001"
"Eredivisie","Europe","Netherlands",2017,"Twente Enschede FC","Adnane Tighadouini","Left Winger",1992-10-30,"Morocco",NA,"https://www.transfermarkt.com/adnane-tighadouini/profil/spieler/185570","Tighadouini","1992"
"Liga MX Clausura","Americas","Mexico",2018,"Deportivo Toluca","Adolfo Domínguez","Defensive Midfield",1991-02-10,"Mexico",NA,"https://www.transfermarkt.com/adolfo-dominguez/profil/spieler/220934","Domínguez","1991"
"Liga MX Clausura","Americas","Mexico",2018,"UNAM Pumas","Adolfo Hernández","Centre-Forward",1997-09-28,"Mexico",NA,"https://www.transfermarkt.com/adolfo-hernandez/profil/spieler/599314","Hernández","1997"
"Liga MX Clausura","Americas","Mexico",2022,"UNAM Pumas","Adrián Aldrete","Left-Back",1988-06-14,"Mexico",NA,"https://www.transfermarkt.com/adrian-aldrete/profil/spieler/54817","Aldrete","1988"
"Liga Portugal","Europe","Portugal",2022,"FC Paços de Ferreira","Adrián Butzke","Centre-Forward",1999-03-30,"Spain",NA,"https://www.transfermarkt.com/adrian-butzke/profil/spieler/596884","Butzke","1999"
"Eredivisie","Europe","Netherlands",2021,"FC Utrecht","Adrián Dalmau","Centre-Forward",1994-03-23,"Spain",NA,"https://www.transfermarkt.com/adrian-dalmau/profil/spieler/288228","Dalmau","1994"
"Eredivisie","Europe","Netherlands",2022,"Excelsior Rotterdam","Adrian Fein","Defensive Midfield",1999-03-18,"Germany",NA,"https://www.transfermarkt.com/adrian-fein/profil/spieler/379979","Fein","1999"
"Liga MX Clausura","Americas","Mexico",2021,"CF América","Adrián Fernández de Lara","Attack",2006-05-05,"Mexico",NA,"https://www.transfermarkt.com/adrian-fernandez-de-lara/profil/spieler/1065369","Lara","2006"
"Liga MX Clausura","Americas","Mexico",2021,"Tigres UANL","Adrián Garza","Attack",2000-09-11,"Mexico",NA,"https://www.transfermarkt.com/adrian-garza/profil/spieler/846360","Garza","2000"
"Liga MX Clausura","Americas","Mexico",2020,"CF América","Adrián Goransch","Left-Back",1999-01-25,"Mexico",NA,"https://www.transfermarkt.com/adrian-goransch/profil/spieler/390461","Goransch","1999"
"Eredivisie","Europe","Netherlands",2021,"Vitesse Arnhem","Adrian Grbic","Centre-Forward",1996-08-04,"Austria",2500000,"https://www.transfermarkt.com/adrian-grbic/profil/spieler/167342","Grbic","1996"
"Liga Portugal","Europe","Portugal",2018,"FC Porto","Adrián López","Centre-Forward",1988-01-08,"Spain",2500000,"https://www.transfermarkt.com/adrian-lopez/profil/spieler/45383","López","1988"
"Liga MX Clausura","Americas","Mexico",2021,"Atlético de San Luis","Adrián Lozano","Attacking Midfield",1999-05-08,"Mexico",NA,"https://www.transfermarkt.com/adrian-lozano/profil/spieler/370862","Lozano","1999"
"Liga MX Clausura","Americas","Mexico",2018,"Tiburones Rojos de Veracruz","Adrián Luna","Attacking Midfield",1992-04-12,"Uruguay",1500000,"https://www.transfermarkt.com/adrian-luna/profil/spieler/131113","Luna","1992"
"Championship",NA,"England",2020,"Bristol City","Adrian Mariappa","Centre-Back",1986-10-03,"Jamaica",NA,"https://www.transfermarkt.com/adrian-mariappa/profil/spieler/38145","Mariappa","1986"
"Liga Portugal","Europe","Portugal",2022,"Gil Vicente FC","Adrián Marín","Left-Back",1997-01-09,"Spain",1500000,"https://www.transfermarkt.com/adrian-marin/profil/spieler/295414","Marín","1997"
"SÃ©rie A","Americas","Brazil",2021,"Coritiba Foot Ball Club","Adrián Martínez","Centre-Forward",1992-07-07,"Argentina",NA,"https://www.transfermarkt.com/adrian-martinez/profil/spieler/598769","Martínez","1992"
"Liga MX Clausura","Americas","Mexico",2022,"FC Juárez","Adrián Mora","Centre-Back",1997-08-15,"Mexico",NA,"https://www.transfermarkt.com/adrian-mora/profil/spieler/614303","Mora","1997"
"Championship",NA,"England",2018,"Reading FC","Adrian Popa","Right Winger",1988-07-24,"Romania",1e+06,"https://www.transfermarkt.com/adrian-popa/profil/spieler/104062","Popa","1988"
"Eredivisie","Europe","Netherlands",2021,"Heracles Almelo","Adrián Szőke","Centre-Forward",1998-07-01,"Hungary",NA,"https://www.transfermarkt.com/adrian-sz%C5%91ke/profil/spieler/404705","Szőke","1998"
"Liga MX Clausura","Americas","Mexico",2019,"Club León FC","Adrián Vázquez","Right-Back",2000-01-09,"Mexico",NA,"https://www.transfermarkt.com/adrian-vazquez/profil/spieler/371186","Vázquez","2000"
"Liga MX Clausura","Americas","Mexico",2020,"Deportivo Guadalajara","Adrián Villalobos","Left Winger",1997-11-12,"Mexico",NA,"https://www.transfermarkt.com/adrian-villalobos/profil/spieler/378350","Villalobos","1997"
"SÃ©rie A","Americas","Brazil",2019,"Club Athletico Paranaense","Adriano","Left-Back",1984-10-26,"Brazil",NA,"https://www.transfermarkt.com/adriano/profil/spieler/34495","Adriano","1984"
"SÃ©rie A","Americas","Brazil",2019,"Sport Club do Recife","Adriano","Goalkeeper",2003-03-07,"Brazil",NA,"https://www.transfermarkt.com/adriano/profil/spieler/738411","Adriano","2003"
"SÃ©rie A","Americas","Brazil",2019,"Clube Atlético Mineiro","Adriano","Defensive Midfield",1999-08-22,"Brazil",NA,"https://www.transfermarkt.com/adriano/profil/spieler/739394","Adriano","1999"
"Liga Portugal","Europe","Portugal",2021,"FC Paços de Ferreira","Adriano Castanheira","Left Winger",1993-04-07,"Portugal",NA,"https://www.transfermarkt.com/adriano-castanheira/profil/spieler/243779","Castanheira","1993"
"Liga Portugal","Europe","Portugal",2017,"Desportivo Aves (- 2020)","Adriano Facchini","Goalkeeper",1983-03-12,"Brazil",NA,"https://www.transfermarkt.com/adriano-facchini/profil/spieler/103370","Facchini","1983"
"Liga Portugal","Europe","Portugal",2022,"CD Santa Clara","Adriano Firmino","Defensive Midfield",1999-11-04,"Brazil",NA,"https://www.transfermarkt.com/adriano-firmino/profil/spieler/687743","Firmino","1999"
"SÃ©rie A","Americas","Brazil",2020,"Grêmio Foot-Ball Porto Alegrense","Adriel","Goalkeeper",2001-01-14,"Brazil",NA,"https://www.transfermarkt.com/adriel/profil/spieler/808445","Adriel","2001"
"Liga Portugal","Europe","Portugal",2017,"Sporting CP","Adrien Silva","Central Midfield",1989-03-15,"Portugal",2e+07,"https://www.transfermarkt.com/adrien-silva/profil/spieler/56810","Silva","1989"
"Championship",NA,"England",2021,"Fulham FC","Adrion Pajaziti","Central Midfield",2002-11-16,"Albania",NA,"https://www.transfermarkt.com/adrion-pajaziti/profil/spieler/626301","Pajaziti","2002"
"SÃ©rie A","Americas","Brazil",2020,"Sport Club do Recife","Adryan","Attacking Midfield",2001-01-09,"Brazil",NA,"https://www.transfermarkt.com/adryan/profil/spieler/866893","Adryan","2001"
"SÃ©rie A","Americas","Brazil",2021,"Botafogo de Futebol e Regatas","Adryelson","Centre-Back",1998-03-23,"Brazil",3e+06,"https://www.transfermarkt.com/adryelson/profil/spieler/373433","Adryelson","1998"
"SÃ©rie A","Americas","Brazil",2019,"Sport Club do Recife","Adson","Right Winger",2001-04-29,"Brazil",NA,"https://www.transfermarkt.com/adson/profil/spieler/738408","Adson","2001"
"SÃ©rie A","Americas","Brazil",2021,"Sport Club Corinthians Paulista","Adson","Right Winger",2000-10-06,"Brazil",3500000,"https://www.transfermarkt.com/adson/profil/spieler/868891","Adson","2000"
"SÃ©rie A","Americas","Brazil",2021,"América Futebol Clube (MG)","Adyson","Left Winger",2005-09-22,"Brazil",NA,"https://www.transfermarkt.com/adyson/profil/spieler/977467","Adyson","2005"
"Liga Portugal","Europe","Portugal",2018,"CD Feirense","Afonso Brito","Defensive Midfield",1999-05-05,"Portugal",NA,"https://www.transfermarkt.com/afonso-brito/profil/spieler/485392","Brito","1999"
"Liga Portugal","Europe","Portugal",2020,"Moreirense FC","Afonso Figueiredo","Left-Back",1993-01-06,"Portugal",NA,"https://www.transfermarkt.com/afonso-figueiredo/profil/spieler/237000","Figueiredo","1993"
"Liga Portugal","Europe","Portugal",2022,"Vitória Guimarães SC","Afonso Freitas","Left-Back",2000-04-07,"Portugal",NA,"https://www.transfermarkt.com/afonso-freitas/profil/spieler/448264","Freitas","2000"
"Liga Portugal","Europe","Portugal",2021,"B SAD","Afonso Sousa","Attacking Midfield",2000-05-03,"Portugal",2500000,"https://www.transfermarkt.com/afonso-sousa/profil/spieler/375378","Sousa","2000"
"Liga Portugal","Europe","Portugal",2022,"Casa Pia AC","Afonso Taira","Defensive Midfield",1992-06-17,"Portugal",NA,"https://www.transfermarkt.com/afonso-taira/profil/spieler/118317","Taira","1992"
"Liga Portugal","Europe","Portugal",2021,"GD Estoril Praia","Afonso Valente","Attacking Midfield",2001-03-10,"Portugal",NA,"https://www.transfermarkt.com/afonso-valente/profil/spieler/598379","Valente","2001"
"SÃ©rie A","Americas","Brazil",2018,"Fluminense Football Club","Agenor","Goalkeeper",1989-12-11,"Brazil",NA,"https://www.transfermarkt.com/agenor/profil/spieler/74584","Agenor","1989"
"Eredivisie","Europe","Netherlands",2018,"De Graafschap Doetinchem","Agil Etemadi","Goalkeeper",1987-04-23,"Iran",NA,"https://www.transfermarkt.com/agil-etemadi/profil/spieler/55756","Etemadi","1987"
"Eredivisie","Europe","Netherlands",2019,"Fortuna Sittard","Agim Zeka","Right Winger",1998-09-06,"Albania",NA,"https://www.transfermarkt.com/agim-zeka/profil/spieler/342824","Zeka","1998"
"Championship",NA,"England",2020,"Birmingham City","Agus Medina","Central Midfield",1994-09-08,"Spain",NA,"https://www.transfermarkt.com/agus-medina/profil/spieler/336051","Medina","1994"
"SÃ©rie A","Americas","Brazil",2017,"Esporte Clube Bahia","Agustín Allione","Attacking Midfield",1994-10-28,"Argentina",1750000,"https://www.transfermarkt.com/agustin-allione/profil/spieler/189411","Allione","1994"
"SÃ©rie A","Americas","Brazil",2021,"Club Athletico Paranaense","Agustín Canobbio","Right Winger",1998-10-01,"Uruguay",2e+06,"https://www.transfermarkt.com/agustin-canobbio/profil/spieler/457533","Canobbio","1998"
"SÃ©rie A","Americas","Brazil",2017,"Associação Chapecoense de Futebol","Agustín Doffo","Defensive Midfield",1995-05-25,"Argentina",NA,"https://www.transfermarkt.com/agustin-doffo/profil/spieler/374858","Doffo","1995"
"Liga Portugal","Europe","Portugal",2021,"FC Porto","Agustín Marchesín","Goalkeeper",1988-03-16,"Argentina",4e+06,"https://www.transfermarkt.com/agustin-marchesin/profil/spieler/54534","Marchesín","1988"
"Liga MX Clausura","Americas","Mexico",2022,"Club Necaxa","Agustín Oliveros","Left-Back",1998-08-17,"Uruguay",2300000,"https://www.transfermarkt.com/agustin-oliveros/profil/spieler/589363","Oliveros","1998"
"Eredivisie","Europe","Netherlands",2018,"FC Groningen","Ahmad Mendes Moreira","Left Winger",1995-06-27,"Guinea",NA,"https://www.transfermarkt.com/ahmad-mendes-moreira/profil/spieler/332973","Moreira","1995"
"Eredivisie","Europe","Netherlands",2022,"FC Emmen","Ahmed El Messaoudi","Defensive Midfield",1995-08-03,"Morocco",NA,"https://www.transfermarkt.com/ahmed-el-messaoudi/profil/spieler/303939","Messaoudi","1995"
"Championship",NA,"England",2018,"Aston Villa","Ahmed Elmohamady","Right-Back",1987-09-09,"Egypt",3e+06,"https://www.transfermarkt.com/ahmed-elmohamady/profil/spieler/66333","Elmohamady","1987"
"Liga Portugal","Europe","Portugal",2019,"SC Braga","Ahmed Hassan","Centre-Forward",1993-03-05,"Egypt",2400000,"https://www.transfermarkt.com/ahmed-hassan/profil/spieler/184816","Hassan","1993"
"Championship",NA,"England",2019,"West Bromwich Albion","Ahmed Hegazy","Centre-Back",1991-01-25,"Egypt",3500000,"https://www.transfermarkt.com/ahmed-hegazy/profil/spieler/111524","Hegazy","1991"
"Liga Portugal","Europe","Portugal",2020,"Gil Vicente FC","Ahmed Isaiah","Attacking Midfield",1995-10-10,"Nigeria",NA,"https://www.transfermarkt.com/ahmed-isaiah/profil/spieler/352840","Isaiah","1995"
"Eredivisie","Europe","Netherlands",2020,"Heracles Almelo","Ahmed Kutucu","Centre-Forward",2000-03-01,"Turkey",1700000,"https://www.transfermarkt.com/ahmed-kutucu/profil/spieler/452084","Kutucu","2000"
"Eredivisie","Europe","Netherlands",2021,"RKC Waalwijk","Ahmed Touba","Centre-Back",1998-03-13,"Algeria",1e+06,"https://www.transfermarkt.com/ahmed-touba/profil/spieler/325924","Touba","1998"
"Eredivisie","Europe","Netherlands",2022,"Ajax Amsterdam","Ahmetcan Kaplan","Centre-Back",2003-01-16,"Turkey",5e+06,"https://www.transfermarkt.com/ahmetcan-kaplan/profil/spieler/662131","Kaplan","2003"
"Championship",NA,"England",2021,"Luton Town","Aidan Francis","Midfield",2005-09-13,"England",NA,"https://www.transfermarkt.com/aidan-francis/profil/spieler/802230","Francis","2005"
"Championship",NA,"England",2021,"Barnsley FC","Aiden Marsh","Centre-Forward",2003-05-05,"England",NA,"https://www.transfermarkt.com/aiden-marsh/profil/spieler/730770","Marsh","2003"
"Championship",NA,"England",2019,"Charlton Athletic","Aiden McGeady","Left Winger",1986-04-04,"Ireland",NA,"https://www.transfermarkt.com/aiden-mcgeady/profil/spieler/21333","McGeady","1986"
"Championship",NA,"England",2019,"Millwall FC","Aiden O'Brien","Left Winger",1993-10-04,"Ireland",NA,"https://www.transfermarkt.com/aiden-obrien/profil/spieler/148908","O'Brien","1993"
