"Player","Born","Url","Squad","Nation","player_dob","player_url","tm_squad","tm_nationality","player_position","comp_name","region","country","season_start_year","squad","player_nationality","player_market_value_euro"
"Bruno Santos","2003","https://fbref.com/en/players/c54ed705/Bruno-Santos","Tondela","pt POR",2003-04-11,"https://www.transfermarkt.com/kaua-santos/profil/spieler/997861",NA,NA,"Goalkeeper","SÃ©rie A","Americas","Brazil",2021,"Clube de Regatas do Flamengo","Brazil",NA
"Bruno Santos","2003","https://fbref.com/en/players/c54ed705/Bruno-Santos","Tondela","pt POR",2003-10-22,"https://www.transfermarkt.com/rui-santos/profil/spieler/1001901",NA,NA,"Left Midfield","Liga Portugal","Europe","Portugal",2021,"Boavista FC","Portugal",NA
"Bruno Santos","2003","https://fbref.com/en/players/c54ed705/Bruno-Santos","Tondela","pt POR",2003-04-03,"https://www.transfermarkt.com/yago-santos/profil/spieler/900203",NA,NA,"Central Midfield","SÃ©rie A","Americas","Brazil",2020,"Sociedade Esportiva Palmeiras","Brazil",NA
"Bruno Silva","2000","https://fbref.com/en/players/e74901c0/Bruno-Silva","Chapecoense","br BRA",2000-04-11,"https://www.transfermarkt.com/dani-silva/profil/spieler/372445",NA,NA,"Attacking Midfield","Liga Portugal","Europe","Portugal",2022,"Vitória Guimarães SC","Portugal",NA
"Bruno Silva","2000","https://fbref.com/en/players/e74901c0/Bruno-Silva","Chapecoense","br BRA",2000-09-01,"https://www.transfermarkt.com/daniel-silva/profil/spieler/841191",NA,NA,"Left Winger","SÃ©rie A","Americas","Brazil",2019,"Goiás Esporte Clube","Brazil",NA
"Bruno Silva","2000","https://fbref.com/en/players/e74901c0/Bruno-Silva","Chapecoense","br BRA",2000-03-14,"https://www.transfermarkt.com/fabiano-silva/profil/spieler/657387",NA,NA,"Right-Back","Liga Portugal","Europe","Portugal",2022,"SC Braga","Brazil",3500000
"Bruno Silva","2000","https://fbref.com/en/players/e74901c0/Bruno-Silva","Chapecoense","br BRA",2000-06-10,"https://www.transfermarkt.com/joao-pedro-silva/profil/spieler/632653",NA,NA,"Defence","SÃ©rie A","Americas","Brazil",2019,"Esporte Clube Bahia","Brazil",NA
"Caio Lucas Fernandes","1994","https://fbref.com/en/players/ca5828af/Caio-Lucas-Fernandes","Benfica","br BRA",1994-09-08,"https://www.transfermarkt.com/bruno-fernandes/profil/spieler/240306",NA,NA,"Attacking Midfield","Liga Portugal","Europe","Portugal",2019,"Sporting CP","Portugal",4.8e+07
"Caio Lucas Fernandes","1994","https://fbref.com/en/players/ca5828af/Caio-Lucas-Fernandes","Benfica","br BRA",1994-04-24,"https://www.transfermarkt.com/lucas-fernandes/profil/spieler/375821",NA,NA,"Right Midfield","SÃ©rie A","Americas","Brazil",2017,"Esporte Clube Vitória","Brazil",NA
"Caio Lucas Fernandes","1994","https://fbref.com/en/players/ca5828af/Caio-Lucas-Fernandes","Benfica","br BRA",1994-10-28,"https://www.transfermarkt.com/ricardo-fernandes/profil/spieler/372015",NA,NA,"Goalkeeper","Liga Portugal","Europe","Portugal",2022,"CD Santa Clara","Portugal",NA
"Caíque Silva Sá","1992","https://fbref.com/en/players/2879bb55/Caique-Silva-Sa","Chapecoense","br BRA",1992-05-23,"https://www.transfermarkt.com/caique-sa/profil/spieler/254771",NA,NA,"Right-Back","SÃ©rie A","Americas","Brazil",2018,"Associação Chapecoense de Futebol","Brazil",NA
"Caíque Silva Sá","1992","https://fbref.com/en/players/2879bb55/Caique-Silva-Sa","Chapecoense","br BRA",1992-06-17,"https://www.transfermarkt.com/josue-sa/profil/spieler/139341",NA,NA,"Centre-Back","Liga Portugal","Europe","Portugal",2022,"Rio Ave FC","Portugal",NA
"Carlos","2001","https://fbref.com/en/players/60399525/Carlos","Atl Goianiense","br BRA",2001-03-19,"https://www.transfermarkt.com/ed-carlos/profil/spieler/624870",NA,NA,"Attacking Midfield","SÃ©rie A","Americas","Brazil",2021,"Santos FC","Brazil",NA
"Carlos","2001","https://fbref.com/en/players/60399525/Carlos","Atl Goianiense","br BRA",2001-10-30,"https://www.transfermarkt.com/ze-carlos/profil/spieler/908936",NA,NA,"Right-Back","Liga Portugal","Europe","Portugal",2022,"Vitória Guimarães SC","Portugal",1e+06
"Carlos","1995","https://fbref.com/en/players/901e930c/Carlos","Santa Clara","br BRA",1995-06-09,"https://www.transfermarkt.com/jean-carlos/profil/spieler/520380",NA,NA,"Left Midfield","SÃ©rie A","Americas","Brazil",2017,"Sport Club do Recife","Brazil",NA
"Carlos","1995","https://fbref.com/en/players/901e930c/Carlos","Santa Clara","br BRA",1995-03-01,"https://www.transfermarkt.com/joao-carlos/profil/spieler/550179",NA,NA,"Centre-Forward","Liga Portugal","Europe","Portugal",2022,"GD Estoril Praia","Brazil",NA
"Carlos Felipe Rodríguez","1989","https://fbref.com/en/players/ce239870/Carlos-Felipe-Rodriguez","FC Juárez","mx MEX",1989-09-04,"https://www.transfermarkt.com/diego-rodriguez/profil/spieler/127828",NA,NA,"Defensive Midfield","Liga MX Clausura","Americas","Mexico",2018,"Club Tijuana","Uruguay",2e+06
"Carlos Felipe Rodríguez","1989","https://fbref.com/en/players/ce239870/Carlos-Felipe-Rodriguez","FC Juárez","mx MEX",1989-04-03,"https://www.transfermarkt.com/felipe-rodriguez/profil/spieler/102699",NA,NA,"Goalkeeper","Liga MX Clausura","Americas","Mexico",2022,"FC Juárez","Mexico",NA
"Carlos Felipe Rodríguez","1989","https://fbref.com/en/players/ce239870/Carlos-Felipe-Rodriguez","FC Juárez","mx MEX",1989-07-29,"https://www.transfermarkt.com/jay-rodriguez/profil/spieler/53360",NA,NA,"Centre-Forward","Championship",NA,"England",2022,"Burnley FC","England",1200000
"Carlos García","2003","https://fbref.com/en/players/bf4e8404/Carlos-Garcia","Cruz Azul","mx MEX",2003-08-15,"https://www.transfermarkt.com/denzell-garcia/profil/spieler/997057",NA,NA,"Defensive Midfield","Liga MX Clausura","Americas","Mexico",2021,"FC Juárez","Mexico",NA
"Carlos García","2003","https://fbref.com/en/players/bf4e8404/Carlos-Garcia","Cruz Azul","mx MEX",2003-11-25,"https://www.transfermarkt.com/emiliano-garcia/profil/spieler/726153",NA,NA,"Centre-Forward","Liga MX Clausura","Americas","Mexico",2022,"Puebla FC","Mexico",NA
"Carlos Villanueva López","1994","https://fbref.com/en/players/115a67c4/Carlos-Villanueva-Lopez","Guadalajara","mx MEX",1994-09-17,"https://www.transfermarkt.com/javier-lopez/profil/spieler/274288",NA,NA,"Attacking Midfield","Liga MX Clausura","Americas","Mexico",2022,"CF Pachuca","Mexico",3500000
"Carlos Villanueva López","1994","https://fbref.com/en/players/115a67c4/Carlos-Villanueva-Lopez","Guadalajara","mx MEX",1994-05-24,"https://www.transfermarkt.com/leonel-lopez/profil/spieler/302643",NA,NA,"Central Midfield","Liga MX Clausura","Americas","Mexico",2022,"UNAM Pumas","Mexico",1800000
"Cauê Cecilio da Silva","1989","https://fbref.com/en/players/dcd0a712/Caue-Cecilio-da-Silva","B-SAD","br BRA",1989-03-15,"https://www.transfermarkt.com/adrien-silva/profil/spieler/56810",NA,NA,"Central Midfield","Liga Portugal","Europe","Portugal",2017,"Sporting CP","Portugal",2e+07
"Cauê Cecilio da Silva","1989","https://fbref.com/en/players/dcd0a712/Caue-Cecilio-da-Silva","B-SAD","br BRA",1989-11-04,"https://www.transfermarkt.com/raul-silva/profil/spieler/164705",NA,NA,"Centre-Back","Liga Portugal","Europe","Portugal",2021,"SC Braga","Brazil",1e+06
"Cesar Ramos","2000","https://fbref.com/en/players/c8e1bd24/Cesar-Ramos","Monterrey","mx MEX",2000-06-14,"https://www.transfermarkt.com/cesar-ramos/profil/spieler/540306",NA,NA,"Goalkeeper","Liga MX Clausura","Americas","Mexico",2022,"CF Monterrey","Mexico",NA
"Cesar Ramos","2000","https://fbref.com/en/players/c8e1bd24/Cesar-Ramos","Monterrey","mx MEX",2000-04-13,"https://www.transfermarkt.com/moha-ramos/profil/spieler/495602",NA,NA,"Goalkeeper","Championship",NA,"England",2019,"Birmingham City","Spain",NA
"Charly Rodríguez","1997","https://fbref.com/en/players/f0acf582/Charly-Rodriguez","Cruz Azul","mx MEX",1997-01-03,"https://www.transfermarkt.com/carlos-rodriguez/profil/spieler/534620",NA,NA,"Central Midfield","Liga MX Clausura","Americas","Mexico",2022,"CD Cruz Azul","Mexico",8e+06
"Charly Rodríguez","1997","https://fbref.com/en/players/f0acf582/Charly-Rodriguez","Cruz Azul","mx MEX",1997-07-16,"https://www.transfermarkt.com/diego-rodriguez/profil/spieler/426436",NA,NA,"Centre-Back","Liga MX Clausura","Americas","Mexico",2019,"UNAM Pumas","Mexico",NA
"Charly Rodríguez","1997","https://fbref.com/en/players/f0acf582/Charly-Rodriguez","Cruz Azul","mx MEX",1997-11-20,"https://www.transfermarkt.com/jose-rodriguez/profil/spieler/599565",NA,NA,"Midfield","Liga MX Clausura","Americas","Mexico",2018,"Puebla FC","Mexico",NA
"Charly Rodríguez","1997","https://fbref.com/en/players/f0acf582/Charly-Rodriguez","Cruz Azul","mx MEX",1997-04-27,"https://www.transfermarkt.com/lucas-rodriguez/profil/spieler/380996",NA,NA,"Left Winger","Liga MX Clausura","Americas","Mexico",2022,"Club Tijuana","Argentina",2800000
"Charly Rodríguez","1997","https://fbref.com/en/players/f0acf582/Charly-Rodriguez","Cruz Azul","mx MEX",1997-02-25,"https://www.transfermarkt.com/lucas-rodriguez/profil/spieler/671950",NA,NA,"Left Winger","Liga MX Clausura","Americas","Mexico",2022,"Atlas Guadalajara","Uruguay",NA
"Chayene Santos","1990","https://fbref.com/en/players/64a427b4/Chayene-Santos","Botafogo (RJ)","br BRA",1990-04-26,"https://www.transfermarkt.com/jonathan-dos-santos/profil/spieler/60445",NA,NA,"Central Midfield","Liga MX Clausura","Americas","Mexico",2022,"CF América","Mexico",1e+06
"Chayene Santos","1990","https://fbref.com/en/players/64a427b4/Chayene-Santos","Botafogo (RJ)","br BRA",1990-04-25,"https://www.transfermarkt.com/samuel-santos/profil/spieler/131890",NA,NA,"Right-Back","SÃ©rie A","Americas","Brazil",2020,"Esporte Clube Juventude","Brazil",NA
"Chayene Santos","1990","https://fbref.com/en/players/64a427b4/Chayene-Santos","Botafogo (RJ)","br BRA",1990-03-17,"https://www.transfermarkt.com/santos/profil/spieler/140811",NA,NA,"Goalkeeper","SÃ©rie A","Americas","Brazil",2021,"Clube de Regatas do Flamengo","Brazil",3500000
"Chayene Santos","1990","https://fbref.com/en/players/64a427b4/Chayene-Santos","Botafogo (RJ)","br BRA",1990-08-02,"https://www.transfermarkt.com/thiago-santos/profil/spieler/385648",NA,NA,"Centre-Forward","SÃ©rie A","Americas","Brazil",2017,"Paraná Clube","Brazil",NA
"Christian Ortiz","1992","https://fbref.com/en/players/bd8ddbd6/Christian-Ortiz","Tijuana","ar ARG",1992-08-25,"https://www.transfermarkt.com/arturo-ortiz/profil/spieler/238155",NA,NA,"Centre-Back","Liga MX Clausura","Americas","Mexico",2022,"UNAM Pumas","Mexico",1800000
"Christian Ortiz","1992","https://fbref.com/en/players/bd8ddbd6/Christian-Ortiz","Tijuana","ar ARG",1992-07-04,"https://www.transfermarkt.com/fernando-ortiz/profil/spieler/508401",NA,NA,"Centre-Forward","Liga MX Clausura","Americas","Mexico",2017,"Club Atlético Morelia","Mexico",NA
"Claudio Ernesto González","1992","https://fbref.com/en/players/ad1f19a3/Claudio-Ernesto-Gonzalez","León","mx MEX",1992-03-21,"https://www.transfermarkt.com/claudio-gonzalez/profil/spieler/554033",NA,NA,"Centre-Forward","Liga MX Clausura","Americas","Mexico",2018,"Club León FC","Mexico",NA
"Claudio Ernesto González","1992","https://fbref.com/en/players/ad1f19a3/Claudio-Ernesto-Gonzalez","León","mx MEX",1992-02-27,"https://www.transfermarkt.com/jairo-gonzalez/profil/spieler/131066",NA,NA,"Left-Back","Liga MX Clausura","Americas","Mexico",2020,"Club Necaxa","Mexico",NA
"Claudio Ernesto González","1992","https://fbref.com/en/players/ad1f19a3/Claudio-Ernesto-Gonzalez","León","mx MEX",1992-06-28,"https://www.transfermarkt.com/julio-gonzalez/profil/spieler/417196",NA,NA,"Centre-Back","Liga MX Clausura","Americas","Mexico",2021,"Club Necaxa","Paraguay",1200000
"Claudio Ernesto González","1992","https://fbref.com/en/players/ad1f19a3/Claudio-Ernesto-Gonzalez","León","mx MEX",1992-07-07,"https://www.transfermarkt.com/pablo-gonzalez/profil/spieler/222005",NA,NA,"Central Midfield","Liga MX Clausura","Americas","Mexico",2022,"Puebla FC","Mexico",NA
"Cláudio Silva","2000","https://fbref.com/en/players/6b4d5a31/Claudio-Silva","Famalicão","pt POR",2000-04-11,"https://www.transfermarkt.com/dani-silva/profil/spieler/372445",NA,NA,"Attacking Midfield","Liga Portugal","Europe","Portugal",2022,"Vitória Guimarães SC","Portugal",NA
"Cláudio Silva","2000","https://fbref.com/en/players/6b4d5a31/Claudio-Silva","Famalicão","pt POR",2000-09-01,"https://www.transfermarkt.com/daniel-silva/profil/spieler/841191",NA,NA,"Left Winger","SÃ©rie A","Americas","Brazil",2019,"Goiás Esporte Clube","Brazil",NA
"Cláudio Silva","2000","https://fbref.com/en/players/6b4d5a31/Claudio-Silva","Famalicão","pt POR",2000-03-14,"https://www.transfermarkt.com/fabiano-silva/profil/spieler/657387",NA,NA,"Right-Back","Liga Portugal","Europe","Portugal",2022,"SC Braga","Brazil",3500000
"Cláudio Silva","2000","https://fbref.com/en/players/6b4d5a31/Claudio-Silva","Famalicão","pt POR",2000-06-10,"https://www.transfermarkt.com/joao-pedro-silva/profil/spieler/632653",NA,NA,"Defence","SÃ©rie A","Americas","Brazil",2019,"Esporte Clube Bahia","Brazil",NA
"Cleylton Santos","1993","https://fbref.com/en/players/89e1ca56/Cleylton-Santos","B-SAD","br BRA",1993-07-05,"https://www.transfermarkt.com/adilio-santos/profil/spieler/455945",NA,NA,"Left Winger","Liga Portugal","Europe","Portugal",2021,"FC Arouca","Brazil",NA
"Cleylton Santos","1993","https://fbref.com/en/players/89e1ca56/Cleylton-Santos","B-SAD","br BRA",1993-02-07,"https://www.transfermarkt.com/bruno-santos/profil/spieler/333633",NA,NA,"Right-Back","Liga Portugal","Europe","Portugal",2019,"FC Paços de Ferreira","Brazil",NA
"Cristian Borja","1993","https://fbref.com/en/players/9d7d5334/Cristian-Borja","Braga","co COL",1993-02-18,"https://www.transfermarkt.com/cristian-borja/profil/spieler/356099",NA,NA,"Left-Back","Liga Portugal","Europe","Portugal",2022,"SC Braga","Colombia",2e+06
"Cristian Borja","1993","https://fbref.com/en/players/9d7d5334/Cristian-Borja","Braga","co COL",1993-01-26,"https://www.transfermarkt.com/miguel-borja/profil/spieler/211397",NA,NA,"Centre-Forward","SÃ©rie A","Americas","Brazil",2020,"Grêmio Foot-Ball Porto Alegrense","Colombia",4800000
"Cristian González","1996","https://fbref.com/en/players/dba66719/Cristian-Gonzalez","Santa Clara","uy URU",1996-05-14,"https://www.transfermarkt.com/diego-gonzalez/profil/spieler/560451",NA,NA,"Left-Back","Liga MX Clausura","Americas","Mexico",2020,"Deportivo Toluca","Mexico",NA
"Cristian González","1996","https://fbref.com/en/players/dba66719/Cristian-Gonzalez","Santa Clara","uy URU",1996-02-25,"https://www.transfermarkt.com/mario-gonzalez/profil/spieler/255995",NA,NA,"Centre-Forward","Liga Portugal","Europe","Portugal",2021,"SC Braga","Spain",3e+06
"Cristiano da Silva Leite","1993","https://fbref.com/en/players/2567b7b6/Cristiano-da-Silva-Leite","Fluminense","br BRA",1993-05-04,"https://www.transfermarkt.com/anderson-leite/profil/spieler/376640",NA,NA,"Defensive Midfield","SÃ©rie A","Americas","Brazil",2021,"Esporte Clube Juventude","Brazil",NA
"Cristiano da Silva Leite","1993","https://fbref.com/en/players/2567b7b6/Cristiano-da-Silva-Leite","Fluminense","br BRA",1993-10-25,"https://www.transfermarkt.com/vinicius-leite/profil/spieler/530499",NA,NA,"Attacking Midfield","SÃ©rie A","Americas","Brazil",2021,"Avaí Futebol Clube (SC)","Brazil",NA
"Cristovam da Silva","1990","https://fbref.com/en/players/77dac2e0/Cristovam-da-Silva","Ceará","br BRA",1990-05-28,"https://www.transfermarkt.com/felipe-silva/profil/spieler/105512",NA,NA,"Attacking Midfield","SÃ©rie A","Americas","Brazil",2020,"Ceará Sporting Club","Brazil",NA
"Cristovam da Silva","1990","https://fbref.com/en/players/77dac2e0/Cristovam-da-Silva","Ceará","br BRA",1990-05-21,"https://www.transfermarkt.com/joao-silva/profil/spieler/124384",NA,NA,"Centre-Forward","Liga Portugal","Europe","Portugal",2018,"CD Feirense","Portugal",NA
"Dan Williams","2001","https://fbref.com/en/players/a2ffc130/Dan-Williams","Swansea City","eng ENG",2001-04-19,"https://www.transfermarkt.com/daniel-williams/profil/spieler/525969",NA,NA,"Central Midfield","Championship",NA,"England",2021,"Swansea City","Wales",NA
"Dan Williams","2001","https://fbref.com/en/players/a2ffc130/Dan-Williams","Swansea City","eng ENG",2001-04-13,"https://www.transfermarkt.com/neco-williams/profil/spieler/503680",NA,NA,"Right-Back","Championship",NA,"England",2021,"Fulham FC","Wales",8e+06
"Dan Williams","2001","https://fbref.com/en/players/a2ffc130/Dan-Williams","Swansea City","eng ENG",2001-01-02,"https://www.transfermarkt.com/newton-williams/profil/spieler/664425",NA,NA,"Centre-Forward","SÃ©rie A","Americas","Brazil",2020,"Sociedade Esportiva Palmeiras","Panama",NA
"Dan Williams","2001","https://fbref.com/en/players/a2ffc130/Dan-Williams","Swansea City","eng ENG",2001-02-03,"https://www.transfermarkt.com/rhys-williams/profil/spieler/503679",NA,NA,"Centre-Back","Championship",NA,"England",2022,"Blackpool FC","England",3e+06
"Daniel Álvarez López","1994","https://fbref.com/en/players/649f8ee1/Daniel-Alvarez-Lopez","Toluca","mx MEX",1994-09-17,"https://www.transfermarkt.com/javier-lopez/profil/spieler/274288",NA,NA,"Attacking Midfield","Liga MX Clausura","Americas","Mexico",2022,"CF Pachuca","Mexico",3500000
"Daniel Álvarez López","1994","https://fbref.com/en/players/649f8ee1/Daniel-Alvarez-Lopez","Toluca","mx MEX",1994-05-24,"https://www.transfermarkt.com/leonel-lopez/profil/spieler/302643",NA,NA,"Central Midfield","Liga MX Clausura","Americas","Mexico",2022,"UNAM Pumas","Mexico",1800000
"Daniel Henrique","2004","https://fbref.com/en/players/1ef923db/Daniel-Henrique","Ceará","br BRA",2004-01-11,"https://www.transfermarkt.com/caio-henrique/profil/spieler/834461",NA,NA,"Central Midfield","SÃ©rie A","Americas","Brazil",2019,"Clube Atlético Mineiro","Brazil",NA
"Daniel Henrique","2004","https://fbref.com/en/players/1ef923db/Daniel-Henrique","Ceará","br BRA",2004-08-14,"https://www.transfermarkt.com/luiz-henrique/profil/spieler/980827",NA,NA,"Attacking Midfield","SÃ©rie A","Americas","Brazil",2021,"São Paulo Futebol Clube","Brazil",NA
"Daniel Henrique","2004","https://fbref.com/en/players/1ef923db/Daniel-Henrique","Ceará","br BRA",2004-08-06,"https://www.transfermarkt.com/matheus-henrique/profil/spieler/940482",NA,NA,"Midfield","SÃ©rie A","Americas","Brazil",2021,"Cuiabá Esporte Clube (MT)","Brazil",NA
"Darlan Mendes","1998","https://fbref.com/en/players/a86f0d7b/Darlan-Mendes","Juventude","br BRA",1998-11-14,"https://www.transfermarkt.com/carlos-mendes/profil/spieler/588412",NA,NA,"Right Winger","Championship",NA,"England",2021,"Luton Town","Spain",NA
"Darlan Mendes","1998","https://fbref.com/en/players/a86f0d7b/Darlan-Mendes","Juventude","br BRA",1998-01-24,"https://www.transfermarkt.com/diogo-mendes/profil/spieler/396443",NA,NA,"Defensive Midfield","Liga Portugal","Europe","Portugal",2022,"CS Marítimo","Portugal",NA
"David Alfredo Andrade","1993","https://fbref.com/en/players/ebec4405/David-Alfredo-Andrade","Santos","mx MEX",1993-07-09,"https://www.transfermarkt.com/david-andrade/profil/spieler/236699",NA,NA,"Left-Back","Liga MX Clausura","Americas","Mexico",2022,"Santos Laguna","Mexico",NA
"David Alfredo Andrade","1993","https://fbref.com/en/players/ebec4405/David-Alfredo-Andrade","Santos","mx MEX",1993-01-08,"https://www.transfermarkt.com/fernando-andrade/profil/spieler/236537",NA,NA,"Left Winger","Liga Portugal","Europe","Portugal",2022,"FC Porto","Brazil",NA
"Davidson da Luz Pereira","1991","https://fbref.com/en/players/b0c12a65/Davidson-da-Luz-Pereira","Vitória","br BRA",1991-09-09,"https://www.transfermarkt.com/danilo-pereira/profil/spieler/141050",NA,NA,"Defensive Midfield","Liga Portugal","Europe","Portugal",2020,"FC Porto","Portugal",2e+07
"Davidson da Luz Pereira","1991","https://fbref.com/en/players/b0c12a65/Davidson-da-Luz-Pereira","Vitória","br BRA",1991-07-03,"https://www.transfermarkt.com/leandro-pereira/profil/spieler/270414",NA,NA,"Centre-Forward","SÃ©rie A","Americas","Brazil",2017,"Associação Chapecoense de Futebol","Brazil",NA
"Diego Rafael Jiménez","1988","https://fbref.com/en/players/c58a8544/Diego-Rafael-Jimenez","Lobos BUAP","mx MEX",1988-09-18,"https://www.transfermarkt.com/diego-jimenez/profil/spieler/104432",NA,NA,"Centre-Forward","Liga MX Clausura","Americas","Mexico",2018,"Lobos BUAP (- 2019)","Mexico",NA
"Diego Rafael Jiménez","1988","https://fbref.com/en/players/c58a8544/Diego-Rafael-Jimenez","Lobos BUAP","mx MEX",1988-10-12,"https://www.transfermarkt.com/oscar-jimenez/profil/spieler/125275",NA,NA,"Goalkeeper","Liga MX Clausura","Americas","Mexico",2022,"CF América","Mexico",NA
"Diego Santos","2003","https://fbref.com/en/players/9e32ad69/Diego-Santos","Flamengo","br BRA",2003-04-11,"https://www.transfermarkt.com/kaua-santos/profil/spieler/997861",NA,NA,"Goalkeeper","SÃ©rie A","Americas","Brazil",2021,"Clube de Regatas do Flamengo","Brazil",NA
"Diego Santos","2003","https://fbref.com/en/players/9e32ad69/Diego-Santos","Flamengo","br BRA",2003-10-22,"https://www.transfermarkt.com/rui-santos/profil/spieler/1001901",NA,NA,"Left Midfield","Liga Portugal","Europe","Portugal",2021,"Boavista FC","Portugal",NA
"Diego Santos","2003","https://fbref.com/en/players/9e32ad69/Diego-Santos","Flamengo","br BRA",2003-04-03,"https://www.transfermarkt.com/yago-santos/profil/spieler/900203",NA,NA,"Central Midfield","SÃ©rie A","Americas","Brazil",2020,"Sociedade Esportiva Palmeiras","Brazil",NA
"Diogo Alexis Rodrigues Coelho","1993","https://fbref.com/en/players/192867fc/Diogo-Alexis-Rodrigues-Coelho","Nacional","pt POR",1993-09-14,"https://www.transfermarkt.com/diogo-coelho/profil/spieler/215525",NA,NA,"Centre-Back","Liga Portugal","Europe","Portugal",2018,"CD Nacional","Portugal",NA
"Diogo Alexis Rodrigues Coelho","1993","https://fbref.com/en/players/192867fc/Diogo-Alexis-Rodrigues-Coelho","Nacional","pt POR",1993-05-17,"https://www.transfermarkt.com/leo-coelho/profil/spieler/375688",NA,NA,"Centre-Back","Liga MX Clausura","Americas","Mexico",2021,"Atlético de San Luis","Brazil",NA
"Diogo Costa Rodrigues","1999","https://fbref.com/en/players/a6f248e1/Diogo-Costa-Rodrigues","Portimonense","pt POR",1999-08-23,"https://www.transfermarkt.com/diogo-rodrigues/profil/spieler/598377",NA,NA,"Right-Back","Liga Portugal","Europe","Portugal",2021,"Portimonense SC","Portugal",NA
"Diogo Costa Rodrigues","1999","https://fbref.com/en/players/a6f248e1/Diogo-Costa-Rodrigues","Portimonense","pt POR",1999-04-03,"https://www.transfermarkt.com/mateus-rodrigues/profil/spieler/600807",NA,NA,"Left Midfield","SÃ©rie A","Americas","Brazil",2017,"Esporte Clube Vitória","Brazil",NA
"Diogo Costa Rodrigues","1999","https://fbref.com/en/players/a6f248e1/Diogo-Costa-Rodrigues","Portimonense","pt POR",1999-01-19,"https://www.transfermarkt.com/raphael-rodrigues/profil/spieler/871645",NA,NA,"Centre-Back","SÃ©rie A","Americas","Brazil",2021,"Avaí Futebol Clube (SC)","Brazil",NA
"Diogo Costa Rodrigues","1999","https://fbref.com/en/players/a6f248e1/Diogo-Costa-Rodrigues","Portimonense","pt POR",1999-12-27,"https://www.transfermarkt.com/rodrigues/profil/spieler/689519",NA,NA,"Left-Back","SÃ©rie A","Americas","Brazil",2019,"Goiás Esporte Clube","Brazil",NA
"Diogo Fesnard Sousa","1998","https://fbref.com/en/players/408f410d/Diogo-Fesnard-Sousa","Sporting CP","pt POR",1998-02-26,"https://www.transfermarkt.com/andre-sousa/profil/spieler/372459",NA,NA,"Left-Back","Liga Portugal","Europe","Portugal",2019,"Vitória Setúbal FC","Portugal",NA
"Diogo Fesnard Sousa","1998","https://fbref.com/en/players/408f410d/Diogo-Fesnard-Sousa","Sporting CP","pt POR",1998-09-16,"https://www.transfermarkt.com/diogo-sousa/profil/spieler/461895",NA,NA,"Goalkeeper","Liga Portugal","Europe","Portugal",2019,"Sporting CP","Portugal",NA
"Diogo Fesnard Sousa","1998","https://fbref.com/en/players/408f410d/Diogo-Fesnard-Sousa","Sporting CP","pt POR",1998-09-19,"https://www.transfermarkt.com/miguel-sousa/profil/spieler/587107",NA,NA,"Attacking Midfield","Liga Portugal","Europe","Portugal",2022,"CS Marítimo","Portugal",NA
"Diogo Pereira","1998","https://fbref.com/en/players/48224bb6/Diogo-Pereira","Fluminense","br BRA",1998-03-10,"https://www.transfermarkt.com/jorge-pereira/profil/spieler/337805",NA,NA,"Defensive Midfield","Liga Portugal","Europe","Portugal",2020,"FC Famalicão","Portugal",NA
"Diogo Pereira","1998","https://fbref.com/en/players/48224bb6/Diogo-Pereira","Fluminense","br BRA",1998-02-25,"https://www.transfermarkt.com/matheus-pereira/profil/spieler/323934",NA,NA,"Central Midfield","SÃ©rie A","Americas","Brazil",2017,"Paraná Clube","Brazil",NA
"Diogo Pereira","1998","https://fbref.com/en/players/48224bb6/Diogo-Pereira","Fluminense","br BRA",1998-01-22,"https://www.transfermarkt.com/pedro-pereira/profil/spieler/314965",NA,NA,"Right-Back","Championship",NA,"England",2019,"Bristol City","Portugal",1800000
"Domingos André Ribeiro Almeida","2000","https://fbref.com/en/players/e6697917/Domingos-Andre-Ribeiro-Almeida","Vitória","pt POR",2000-05-30,"https://www.transfermarkt.com/andre-almeida/profil/spieler/375382",NA,NA,"Central Midfield","Liga Portugal","Europe","Portugal",2021,"Vitória Guimarães SC","Portugal",5e+06
"Domingos André Ribeiro Almeida","2000","https://fbref.com/en/players/e6697917/Domingos-Andre-Ribeiro-Almeida","Vitória","pt POR",2000-09-08,"https://www.transfermarkt.com/diogo-almeida/profil/spieler/514240",NA,NA,"Centre-Forward","Liga Portugal","Europe","Portugal",2019,"FC Paços de Ferreira","Portugal",NA
"Dourado","2004","https://fbref.com/en/players/d8822eeb/Dourado","Atl Paranaense","br BRA",2004-07-17,"https://www.transfermarkt.com/guilherme-dourado/profil/spieler/1074485",NA,NA,"Midfield","SÃ©rie A","Americas","Brazil",2021,"Goiás Esporte Clube","Brazil",NA
"Dourado","2004","https://fbref.com/en/players/d8822eeb/Dourado","Atl Paranaense","br BRA",2004-05-17,"https://www.transfermarkt.com/leonardo-dourado/profil/spieler/1036474",NA,NA,"Centre-Back","SÃ©rie A","Americas","Brazil",2021,"Club Athletico Paranaense","Brazil",NA
"Édgar Hernández","1982","https://fbref.com/en/players/6a63fe0e/Edgar-Hernandez","Necaxa","mx MEX",1982-08-27,"https://www.transfermarkt.com/edgar-hernandez/profil/spieler/53753",NA,NA,"Goalkeeper","Liga MX Clausura","Americas","Mexico",2022,"Club Necaxa","Mexico",NA
