"Player","Born","Url","player_dob","player_url","player_position"
"Emmanuel Koum Mbondo",2006,"https://fbref.com/en/players/cb3c6ca9/Emmanuel-Koum-Mbondo",NA,"https://www.transfermarkt.com/alexi-koum/profil/spieler/955449",NA
"Endika Bujan",2003,"https://fbref.com/en/players/72699f75/Endika-Bujan",NA,"https://www.transfermarkt.com/endika-bujan/profil/spieler/1120228",NA
"Enzo Caumont",2004,"https://fbref.com/en/players/40581e00/Enzo-Caumont",NA,"https://www.transfermarkt.com/enzo-caumont/profil/spieler/743522",NA
"Enzo Sternal",2007,"https://fbref.com/en/players/c2e3ceb7/Enzo-Sternal",NA,"https://www.transfermarkt.com/enzo-sternal/profil/spieler/1075589",NA
"Etienne Eto'o",2002,"https://fbref.com/en/players/7ecd41a2/Etienne-Etoo",NA,"https://www.transfermarkt.com/etienne-etoo/profil/spieler/707359",NA
"Eybi Nije",2005,"https://fbref.com/en/players/15918c9c/Eybi-Nije",NA,"https://www.transfermarkt.com/alieu-njie/profil/spieler/934527",NA
"Faik Sakar",2008,"https://fbref.com/en/players/85c3052c/Faik-Sakar",NA,"https://www.transfermarkt.com/faik-sakar/profil/spieler/1132292",NA
"Federico Accornero",2004,"https://fbref.com/en/players/83763653/Federico-Accornero",NA,"https://www.transfermarkt.com/federico-accornero/profil/spieler/650999",NA
"Federico Cassa",2006,"https://fbref.com/en/players/5f209d47/Federico-Cassa",NA,"https://www.transfermarkt.com/federico-cassa/profil/spieler/1048147",NA
"Fer Lopez",NA,"https://fbref.com/en/players/675cacff/Fer-Lopez",NA,"https://www.transfermarkt.com/fer-lopez/profil/spieler/1064471",NA
"Ferran Ruiz",2003,"https://fbref.com/en/players/4e4b8e97/Ferran-Ruiz",NA,"https://www.transfermarkt.com/ferran-ruiz/profil/spieler/668210",NA
"Fran",2005,"https://fbref.com/en/players/5e550a91/Fran",NA,"https://www.transfermarkt.com/fran-gonzalez/profil/spieler/1055220",NA
"Gabin Capuano",2006,"https://fbref.com/en/players/9cbf42e7/Gabin-Capuano",NA,"https://www.transfermarkt.com/gabin-capuano/profil/spieler/1179130",NA
"Gabriel Bares",2000,"https://fbref.com/en/players/5475a510/Gabriel-Bares",NA,"https://www.transfermarkt.com/gabriel-bares/profil/spieler/484743",NA
"Gabriel Osei Misehouy",2005,"https://fbref.com/en/players/349a7574/Gabriel-Osei-Misehouy",NA,"https://www.transfermarkt.com/gabriel-misehouy/profil/spieler/646698",NA
"Giorgos Masouras",1994,"https://fbref.com/en/players/9d689a5b/Giorgos-Masouras",NA,"https://www.transfermarkt.com/georgios-masouras/profil/spieler/329517",NA
"Glen Kamara",1995,"https://fbref.com/en/players/4da9191b/Glen-Kamara",NA,"https://www.transfermarkt.com/glen-kamara/profil/spieler/242632",NA
"Guimissongui Ouattara",2005,"https://fbref.com/en/players/d028b5e5/Guimissongui-Ouattara",NA,"https://www.transfermarkt.com/abdoul-ouattara/profil/spieler/991487",NA
"Hafiz Ibrahim",2005,"https://fbref.com/en/players/f4f05099/Hafiz-Ibrahim",NA,"https://www.transfermarkt.com/ibrahim-hafiz-umar/profil/spieler/1237306",NA
"Hannes Behrens",NA,"https://fbref.com/en/players/ca788298/Hannes-Behrens",NA,"https://www.transfermarkt.com/hennes-behrens/profil/spieler/829838",NA
"Harrison Armstrong",2007,"https://fbref.com/en/players/de59e609/Harrison-Armstrong",NA,"https://www.transfermarkt.com/harrison-armstrong/profil/spieler/1107733",NA
"Harry Clarke",2001,"https://fbref.com/en/players/a64f2573/Harry-Clarke",NA,"https://www.transfermarkt.com/harry-clarke/profil/spieler/528892",NA
"Harry Howell",2008,"https://fbref.com/en/players/d8a7e52c/Harry-Howell",NA,"https://www.transfermarkt.com/harry-howell/profil/spieler/1067168",NA
"Henrik Meister",2003,"https://fbref.com/en/players/e1a873eb/Henrik-Meister",NA,"https://www.transfermarkt.com/henrik-meister/profil/spieler/914934",NA
"Hong Hyunseok",1999,"https://fbref.com/en/players/9a234cc9/Hong-Hyunseok",NA,"https://www.transfermarkt.com/hyun-seok-hong/profil/spieler/562948",NA
"Iago Parente",2006,"https://fbref.com/en/players/c9bdd4b2/Iago-Parente",NA,"https://www.transfermarkt.com/iago-parente/profil/spieler/1061260",NA
"Ifechukwu Ogbus",2005,"https://fbref.com/en/players/d41472b7/Ifechukwu-Ogbus",NA,"https://www.transfermarkt.com/bruno-ogbus/profil/spieler/863759",NA
"Ignace Van Der Brempt",2002,"https://fbref.com/en/players/2bf50b37/Ignace-Van-Der-Brempt",NA,"https://www.transfermarkt.com/ignace-van-der-brempt/profil/spieler/490423",NA
"Ike Orazi",2007,"https://fbref.com/en/players/60e53ba1/Ike-Orazi",NA,"https://www.transfermarkt.com/ike-orazi/profil/spieler/1073032",NA
"Iker Almena",2004,"https://fbref.com/en/players/0b32f721/Iker-Almena",NA,"https://www.transfermarkt.com/iker-almena/profil/spieler/1061656",NA
"Iker Cordoba",2005,"https://fbref.com/en/players/f35d5b6a/Iker-Cordoba",NA,"https://www.transfermarkt.com/iker-cordoba/profil/spieler/834463",NA
"Israel Dominguez",2003,"https://fbref.com/en/players/d2ba7592/Israel-Dominguez",NA,"https://www.transfermarkt.com/isra-dominguez/profil/spieler/916014",NA
"Issiaga Camara",2005,"https://fbref.com/en/players/9a34200f/Issiaga-Camara",NA,"https://www.transfermarkt.com/issiaga-camara/profil/spieler/1180835",NA
"Jacobo Ramon",2005,"https://fbref.com/en/players/4772b1d1/Jacobo-Ramon",NA,"https://www.transfermarkt.com/jacobo-ramon/profil/spieler/948278",NA
"Jader Duran",2003,"https://fbref.com/en/players/414184f7/Jader-Duran",NA,"https://www.transfermarkt.com/jhon-duran/profil/spieler/649317",NA
"Jahmai Simpson-Pusey",2005,"https://fbref.com/en/players/383b10fd/Jahmai-Simpson-Pusey",NA,"https://www.transfermarkt.com/jahmai-simpson-pusey/profil/spieler/942497",NA
"Jake Evans",NA,"https://fbref.com/en/players/cb7bcef0/Jake-Evans",NA,"https://www.transfermarkt.com/jake-evans/profil/spieler/1171764",NA
"Jan Salas",2005,"https://fbref.com/en/players/59bb99d1/Jan-Salas",NA,"https://www.transfermarkt.com/jan-salas/profil/spieler/1063574",NA
"Jarzinho Malanga",2006,"https://fbref.com/en/players/d17b4d71/Jarzinho-Malanga",NA,"https://www.transfermarkt.com/jarzinho-malanga/profil/spieler/1031774",NA
"Javi Marton",1999,"https://fbref.com/en/players/2381eead/Javi-Marton",NA,"https://www.transfermarkt.com/javi-marton/profil/spieler/711394",NA
"Jay Robinson",2007,"https://fbref.com/en/players/2a616c85/Jay-Robinson",NA,"https://www.transfermarkt.com/jay-robinson/profil/spieler/1045124",NA
"Jayden Meghoma",2006,"https://fbref.com/en/players/07382f6c/Jayden-Meghoma",NA,"https://www.transfermarkt.com/jayden-meghoma/profil/spieler/954104",NA
"Jeremy Monga",NA,"https://fbref.com/en/players/4c168d3a/Jeremy-Monga",NA,"https://www.transfermarkt.com/jeremy-monga/profil/spieler/1245948",NA
"Jibril Othman",2004,"https://fbref.com/en/players/967bb460/Jibril-Othman",NA,"https://www.transfermarkt.com/jibril-othman/profil/spieler/782632",NA
"Jon Magunazelaia",2001,"https://fbref.com/en/players/d4808594/Jon-Magunazelaia",NA,"https://www.transfermarkt.com/jon-magunazelaia/profil/spieler/625655",NA
"Jonah Kusi-Asare",2007,"https://fbref.com/en/players/c7c26e61/Jonah-Kusi-Asare",NA,"https://www.transfermarkt.com/jonah-kusi-asare/profil/spieler/1069512",NA
"Jose Carlos Gonzalez",2006,"https://fbref.com/en/players/79fe48ae/Jose-Carlos-Gonzalez",NA,"https://www.transfermarkt.com/josito-gonzalez/profil/spieler/1411351",NA
"Joshua Acheampong",2006,"https://fbref.com/en/players/b7e62e1d/Joshua-Acheampong",NA,"https://www.transfermarkt.com/josh-acheampong/profil/spieler/1004708",NA
"Joshua King",2007,"https://fbref.com/en/players/86109b3b/Joshua-King",NA,"https://www.transfermarkt.com/josh-king/profil/spieler/1011131",NA
"Jota",1999,"https://fbref.com/en/players/8c5f1522/Jota",NA,"https://www.transfermarkt.com/jota/profil/spieler/329812",NA
"Kacper Koscierski",2007,"https://fbref.com/en/players/68dca6f9/Kacper-Koscierski",NA,"https://www.transfermarkt.com/kacper-koscierski/profil/spieler/1058515",NA
"Kandet Diawara",2000,"https://fbref.com/en/players/1f038218/Kandet-Diawara",NA,"https://www.transfermarkt.com/kandet-diawara/profil/spieler/575319",NA
"Kembo Diliwidi",2006,"https://fbref.com/en/players/bd604262/Kembo-Diliwidi",NA,"https://www.transfermarkt.com/kembo-diliwidi/profil/spieler/1160813",NA
"Kevin Pedro",2006,"https://fbref.com/en/players/ff1f24ca/Kevin-Pedro",NA,"https://www.transfermarkt.com/kevin-pedro/profil/spieler/955263",NA
